gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_ID,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST3_FD_ID,ST3_FD_WA,ST4_DM,ST4_He,ST4_MS,ST4_Yi,ST4_FD,PC1,PC2,PC3
92,4.14787627339566,2.94701634525505,2.08072263270988,3.01863012310159,3.68092774707424,2.69027277465357,2.43561617023885,2.6438903248982,2.87848519740624,2.37864037918687,3.43497769584993,3.64703248438401,1.73482696501761,21.8862880341155,19.3621651274118,24.7054870106096,19.1090904916516,22.201025021802,23.6980724557918,18.5812597851693,20.4137580600095,24.3681720381028,28.9727724742754,19.9706940002872,38.5433654880893,35.5240070280044,33.2433927014143,28.045672343145,28.9185116007294,35.1373616641146,30.8993768277825,29.8680518540103,23.4436567139084,32.5182239206456,21.6699956767175,28.1684517253821,23.3912640786347,24.5843903634142,32.4480134863274,25.6383172754399,28.0819852348761,31.9613565462946,19.8684678091054,1.76819705725949,5.07497643081961,2.89376712748802,6.02235196056456,6.00181222669572,4.98275811306504,4.90825018545611,4.36283076758572,4.68837372450514,3.2304674360389,5.83004634462429,5.40238094385401,4.11553015977313,2.73963605934321,6.42250913425237,3.39419794015557,3.37529119382417,2.44482628776399,4.84224274907125,5.09965683695793,3.18824350559357,6.40898410916014,4.48830396918609,4.18990865219422,3.42387667118544,3.20730210963892,7.32903859793028,4.49745120806142,4.35927370436566,5.03458535876375,1.79706508701572,18.1925043474024,11.7309702657405,12.2055091079519,2.42077645940155,3.236058726554,3.19900438081453,20.4527915947024,21.7968481343687,20.514921956056,32.0252442299945,26.9561073216151,22.3717754967507,4.59838836026545,4.304451365472,3.61156396006982,11.7891616754564,14.0283086520766,20.921520561709,27.1177090161201,2.9519465222567,4.17146789526909,12.9087351637665,-41.6508882431658,-46.7020495553188,42.8191099398428
93,3.16566165483879,2.99411868303393,1.86561247664937,2.18157605437382,3.73333089299481,3.13296219880851,2.52202420940855,1.72679532712522,3.42707266973495,2.52010559503003,3.6608385349733,3.75745695636644,1.52458558971127,21.7363400213126,18.6812175812626,18.7556980743496,19.1936826605703,20.833116145045,20.6987225802239,15.6467254226544,17.869455232316,16.7769677263298,25.605161099262,12.9386115490222,39.2770764307378,26.8170631372876,25.2428544277795,17.9497116591482,25.707093722216,26.3535472179834,17.3297292365208,28.0103647300993,18.6087303898954,30.2578457114799,19.7112489196771,22.8755369783886,19.2117946337953,20.9369391573827,34.4160567008265,22.4008010068803,23.8505059123326,26.9751516854206,16.9055900292159,2.7130448139481,2.48490322093756,1.22714159194012,7.51781206381594,6.39537517358169,2.76232485485306,3.75535159160692,4.19898901338237,5.05731795761556,2.63564575459547,6.60272914774664,4.24932579716455,3.70169484079728,3.30438307690188,7.29865056245003,2.9116748555669,3.45171257180304,2.33734881935483,4.92392672334934,4.53358016540553,2.84439398523969,6.30834487173956,4.02260142612261,3.75405860091445,3.08582608022336,2.85511941161496,6.78017524632959,3.70416377692824,3.78140236261252,4.25872613218494,1.43643399597992,9.45242736775171,4.84988745002939,7.47291128519255,2.23556812726797,3.05085039442042,3.01379604868095,19.1250330912251,20.4690896308915,19.1871634525787,29.1744847479742,24.1053478395947,19.5210160147304,4.43958784623999,4.14565085144653,3.45276344604436,6.34962697183636,8.58877394845656,19.5937620582317,24.2669495340998,2.76673819012311,4.01266738124363,7.46920046014646,18.7161197750769,3.07457401207793,34.1409573120281
94,2.91508277018025,3.0093693336008,1.99910317845303,2.53043168585171,3.63387178469307,3.75856138523214,2.58082331559006,2.16017235715611,3.06834988691054,2.85127275488053,3.25854685427214,3.51437179418814,1.89873939194696,20.6242699499631,19.1512035938223,23.0979698265396,18.0107349157413,23.3137806122088,23.3174195818073,18.9349989392446,19.7321020625926,25.513305364007,23.5820198880263,15.9429870176712,33.1321875353964,30.8396173963904,30.9739794615804,19.2910531918612,22.9374140129305,27.2050926521327,19.0299616872796,29.5314087453323,30.6307783501595,35.782585522657,24.5809988447541,25.0127754630814,23.7462163248496,26.6082364263762,32.3338181241679,26.2009817757722,26.1387057425294,31.4140372993072,20.4286013281468,3.04822210173802,1.13013246542604,1.17212540644795,8.75755675903951,5.36100636423883,3.86452322838627,2.85874209578225,3.49344805692366,5.21505779966641,2.7724439769585,4.50480158613072,4.65770961512676,4.06507273868078,3.7963521490515,7.51297471632024,3.32504714776261,3.02574762958815,2.60042685514665,5.49122969417543,5.62702248832643,3.62211960958247,7.36605769247707,4.9025665977895,4.73986938633938,4.04725585225326,3.6516915294129,8.10420025901658,5.45423276609135,5.08843913494464,5.38760606644217,2.50063013210474,7.88763354740443,4.54689294789527,8.43621851051898,2.43673437183817,3.25201663899062,3.21496229325115,19.7396134641993,21.0836700038657,19.8017438255529,32.26195006139,27.1928131530105,22.6084813281462,4.22359787846306,3.92966088366961,3.23677347826743,6.8730563274141,9.11220330403429,20.208342431206,27.3544148475156,2.96790443469331,3.7966774134667,7.99262981572419,-28.6069896989982,-9.21505079825877,-24.0194532104772
95,2.94514797667766,3.03974670513353,2.54582692295298,2.8926536390015,3.60587370946595,3.43623833589566,2.27445919330249,2.08575959706746,3.15262499628244,2.60053120028286,3.50950409471357,4.13250042086437,1.92601483478179,21.3856844366611,17.3580832680122,19.9418371085558,19.2872066762843,21.332785123018,21.1946627316742,16.3186421154475,18.8053235181269,24.6277043413938,22.0244873618562,13.4126804220466,29.4465387176853,25.8388302020096,24.4934156978085,18.2641572211716,25.0409815215357,28.6145231334053,20.1117323028728,27.3395989984225,18.3256616973168,31.3352901771065,19.9840782604631,20.9723938331163,19.4960420044435,20.7332922763924,28.5416027657425,21.9664544347917,22.8130777512507,24.0542638499925,17.3848954812375,3.60625397339875,3.69714725813431,1.54627493341667,7.3076579728009,4.66649551412672,4.5873152921099,1.21820973960179,3.7303078838844,4.74137003417618,2.24107443302022,5.87444428269387,3.97386961049138,3.36911279615479,2.59560768484411,5.83915503072242,2.761499645616,3.34517394351975,2.14556635534733,4.57763265330728,4.0096038362645,2.6190675497798,5.66504896037634,3.71772577911473,3.46844585079946,3.01738269579242,2.62433389104418,6.26270762323123,3.29803282092438,3.40272282579457,3.91707404358884,1.49029501957263,10.1149520206091,6.90617169083829,7.59681287779282,2.45388046172812,3.26916272888057,3.23210838314109,19.2521942438837,20.59625078355,19.3143246052373,28.1397603345142,23.0706234261348,18.4862916012704,4.07199763546745,3.77806064067399,3.08517323527181,6.68093919181329,8.92008616843349,19.7209232108903,23.2322251206398,2.98505052458326,3.64507717047108,7.80051268012339,-7.33420310577611,12.1933087787871,20.0250808380012
96,2.22960341516666,2.90622293486606,2.63305742741361,3.26465365149266,3.50660961383536,3.20941214684332,2.50705294221689,2.45251981198739,3.16284791884937,2.14253316753122,3.40341087887642,3.86488869436624,1.50880597338748,19.2910014813424,17.6791442900623,19.9531305021425,20.3136152982128,19.590960544458,21.3592569406368,17.2634099780481,18.0599914157923,25.2012773685253,25.4189951053934,15.4363639261674,32.9671971085481,26.5590816180109,28.7922413378599,20.4073499186608,19.9023238562329,28.2168383301382,23.5720775865119,27.3314676894918,24.4653693300124,31.5228414549784,20.2072909322828,21.9760928661414,20.974485445934,21.6441955978848,30.1301974654191,21.67152804347,23.2589803093429,25.4919964916872,15.4103313731225,2.45786899691532,2.54593479483575,2.01179926310749,7.08102986346334,6.44916604205213,4.82707163640982,3.7916182495227,3.91007162446373,5.29497047606551,1.58598727309414,7.20879532493723,4.05238471210435,3.34809638843339,3.24378680700045,5.97976372564322,2.72348952417221,3.48220530994778,2.44442407479072,4.98539107100648,4.36935893927366,2.80859686805456,5.59832483653918,3.67341068836464,3.70868509090107,3.12892337961766,2.81845591287012,6.67731791157783,3.63753187416574,3.72124372031473,4.73252158319709,1.62106003522131,9.05072743774684,7.07288025047026,9.26903125545377,2.25208532236222,3.06736758951467,3.0303132437752,18.7084423664647,20.0524989061311,18.7705727278183,28.6376683164595,23.5685314080801,18.9841995832158,4.46353830541797,4.16960131062452,3.47671390522234,7.86780763707609,10.1069546136963,19.1771713334714,23.7301331025851,2.78325538521736,4.03661784042161,8.98738112538619,-1.75247564504692,-3.63904638478065,-7.37928346903033
97,2.22536997124023,2.67999353033743,2.37900551153623,3.06673790632009,3.55306350766489,3.41223596157142,2.82537174954936,1.18791072282312,3.79288521709618,2.49309229217365,3.69030406973606,3.7566274566524,1.68236430984854,20.5867640160376,16.6022021744167,18.4547403770665,19.2130403457266,20.7418915698554,21.790433662822,15.5807293856894,17.4890029292592,27.0570615733678,23.5320798139576,7.98634384823722,29.0962268032109,21.0927793693045,18.6855526923828,12.2774950595803,21.4335450534352,20.435999571207,9.38406826059712,23.8991434401381,23.9666408848417,29.4733215343005,16.4653552408222,18.3992294503269,18.4768261004296,18.7293093479577,27.5003082819273,20.4755396221727,21.9337369298792,25.5121613087812,15.8499251755982,2.58186272162732,3.74846326651773,1.17242034842677,6.79012731156202,5.16824897457491,3.61114066165216,2.18421913849123,3.5624208247761,5.53824700514091,2.35255550481155,7.45057742567195,3.07370988319084,3.3536787425303,2.22259456682035,6.91056969101625,2.34850946808001,2.68980499206374,1.23489978541539,4.77368497295716,3.97377827255469,2.21513238832395,4.66880805084555,1.96585159722066,2.95643406654384,2.90502697043489,2.21060930895106,5.16522934044276,2.32693415214859,2.72387203429474,4.80700903539698,1.28268339142705,8.62123090105138,4.8767626636615,7.80565574392568,2.23742184647816,3.05270411363061,3.01564976789114,18.6821462589759,20.0262027986423,18.7442766203295,26.928074067928,21.8589371595485,17.2746053346842,4.17115704691505,3.87722005212159,3.18433264671942,6.49880256022219,8.73794953684238,19.1508752259826,22.0205388540536,2.7685919093333,3.74423658191869,7.61837604853229,-1.5327243177736,39.0384861212067,-13.7299264697273
99,3.38825530812009,3.02825803783368,2.34735352136415,2.90862726294468,3.51882554966083,3.4418304298222,2.79372808997625,2.24416958660907,3.52518832944706,2.82829266394558,4.07788169701974,3.68702067260904,2.38917410827482,21.9310718144778,16.1724667909118,16.6967158519369,16.5613336812003,19.0939384119818,22.300534930548,16.8059901804435,17.9941574151616,21.1674901591986,25.6725386843154,6.96070835391942,34.410314598339,21.1937438140432,23.1884205370933,9.90148240641008,14.3232258866589,26.193117118744,11.3464704386226,25.0615652590824,18.5942143115151,31.246099523793,19.8655831597327,19.1609714258911,20.5372091124154,20.0406745885829,29.6719926639567,22.0056310380048,22.9228025162584,27.5849360717955,19.0977060386272,2.5304126787616,3.22694005047359,0.762278492569243,6.83911635284251,4.58709842475402,4.39802883694994,0.954398864826372,3.91750098589271,4.74146601250624,1.24493362579198,6.6440070951011,3.04729328894785,3.81679888398186,2.16818471337726,6.00203139060313,1.64421714170493,3.25919071751163,1.50913107886682,4.5569003277303,3.52015121920111,2.41373641355445,5.30311002445556,2.76457169486365,3.20817832602362,2.69629193824536,2.41402803984469,6.01038751009293,2.90580053193482,3.05764722791159,4.88875582130385,1.68209831685733,6.60521857944438,11.3958979658105,11.2750886197105,2.63908859064175,3.4543708577942,3.41731651205473,17.9024827548126,19.246539294479,17.9646131161662,28.5707833543712,23.5016464459917,18.9173146211274,3.84434885724168,3.55041186244822,2.85752445704604,9.41022982260677,11.649376799227,18.3712117218193,23.6632481404968,3.17025865349689,3.41742839224531,10.5298033109169,-9.75003403572521,38.467586775869,9.27562845918819
100,2.89423897298781,3.03904906648003,2.19421078435033,2.7866503768983,3.86826071710063,3.73286783465904,2.5445792615203,2.04992222243385,3.01386786157271,2.20964122107765,3.8623235524232,3.50901053198828,1.48047414444597,21.1407823243656,15.4854792096704,16.1441830661123,17.5396937938235,18.9004238321755,22.3297719361842,15.9370489456278,18.9418884568677,23.1946696422598,26.7345589606615,8.23615758855717,30.8290818464291,22.4115136609569,24.6755939861787,16.0607908288444,21.6001358393425,25.0615728762242,20.5127924895895,24.8446030324199,23.9747576327586,29.0645057675387,15.1991869871721,23.0961632855077,14.5463870654499,19.3768348922079,26.5504574403805,19.0153479501141,18.9802900039479,31.5373152511635,14.4474941548369,2.07526284570038,3.54030041575767,-0.162408012886928,6.32225846394208,5.10025601262747,4.58847448601604,1.85578964893726,3.82809820794894,4.67984079779557,2.2962158217069,6.58799368698977,3.85491827120139,3.56977439496892,2.17758116141258,6.11372852944168,2.20670125325769,2.94705172913201,1.55267045706332,3.55982450630259,3.00570486284192,1.91318031779654,4.47902666240469,2.03209966008504,2.57369344453418,2.12036289479513,1.90134018777889,4.71005107183623,1.67929352879755,2.21641545757719,3.93422600201982,0.799124738760138,7.26192382033702,10.1353870642241,7.13812804464587,2.23921967802853,3.05450194518098,3.01744759944151,18.1047103490473,19.4487668887136,18.1668407104009,26.2136214918928,21.1444845835133,16.560152758649,4.09344974441272,3.79951274961926,3.10662534421708,6.1398505420208,8.37899751864099,18.5734393160539,21.3060862780184,2.77038974088367,3.66652927941635,7.2594240303309,10.6604828944665,25.7533414178165,32.6854485521831
101,2.40113016999682,2.95504288796273,2.51916783035424,3.18390260593279,3.56609000151176,3.4329808936429,2.51408928971204,2.43022738996511,2.82415828969774,2.74982363880888,3.4609623623543,3.87664369862173,1.72337887538834,19.7631068600851,17.989619034493,18.9108942529793,20.3488235558022,20.4519634011134,20.9196195146107,17.0967718416374,18.8522969030974,26.3996564921993,26.6967374991375,15.9124047544532,30.0828080495222,28.7436956509223,24.283531981853,19.6105524204496,22.7081410409508,26.207239440975,17.5911175281146,26.8197456062907,24.3717272417826,32.1152977178235,18.1357492383864,22.5928763092972,21.1483375331291,22.3678552161864,29.5534308587374,23.0778197081669,25.4113672596787,27.0692127343611,16.8370943627965,2.91694808604018,3.46497147979299,2.05427956591084,6.18295118495145,5.0697096689653,4.08382435380956,1.90477809868759,3.9516166742322,5.54169913053259,2.75762747376765,6.4732093227587,4.39096962672872,3.62973885990645,3.16370192883164,5.83138968500675,2.66231262976738,3.73135822990643,2.57592858785982,5.10894476133748,4.38780329010628,2.96281591218687,5.62852509848438,3.69029877678136,3.90416662181567,3.31032432594714,2.97641245890319,7.111145178468,4.01301501569764,3.98042312684432,5.20391053332549,1.85741903015695,8.77137785595173,8.8562942447738,10.9970136999118,2.40285543343013,3.21813770058258,3.18108335484311,18.9960429695975,20.3400995092638,19.0581733309511,29.4238403584496,24.3547034500701,19.7703716252058,4.39844666661259,4.10450967181914,3.41162226641696,9.31906992909224,11.5582169057124,19.4647719366041,24.5163051445752,2.93402549628527,3.97152620161623,10.4386434174023,-15.1662767220899,7.33772431335426,-9.35427723226969
103,3.33021431501233,3.19932886674731,1.87664589452024,2.40556846108424,3.7614542956673,3.44578813681942,2.66661213868482,2.08046425938876,3.54673483336638,2.80712657822509,3.54811085139691,3.50685019032217,1.56111889505334,21.5169371718779,20.1989357290862,17.7333364555888,19.5980928272367,23.3415473639981,22.556326810078,17.3472298393919,19.4339554651776,19.3526297043373,26.7279799104429,14.9066788457419,35.7442306390909,30.9777889036324,26.8329456703132,21.7862795262543,27.1579664584683,31.3259939444218,20.0417978449485,30.725548642384,26.7594318353988,35.017235591712,21.3754307630914,21.3679923681797,21.7470273338651,22.7508231974675,31.9769416886105,24.4179030904168,25.4175167844577,29.0812796754654,18.2051390358646,2.57082014732022,2.72372549060842,1.62944685503709,6.8714884051406,5.69366067107993,5.05478948063612,4.07004326260935,3.85314395007035,4.7413492533875,2.95241191453238,7.11181404422067,5.06022502612823,3.79352043472207,3.30785627152622,6.92850946588932,3.21222576006325,3.80405310194852,3.09123798860701,5.62154776188092,5.24284066037269,3.3995770107626,6.87692102042205,4.00189779831307,4.45778472510838,3.60166124470508,3.42375628582794,7.90265944905082,4.93471198023276,4.71443700279908,5.47401156397579,2.08733230152357,9.95298629022379,12.3709387567659,11.1416219928852,2.35220504002326,3.16748730717571,3.13043296143624,20.0190824043302,21.3631389439966,20.0812127656838,30.7453417614195,25.6762048530401,21.0918730281757,4.64716871607224,4.35323172127878,3.66034431587661,9.83904440643294,12.0781913830531,20.4878113713369,25.8378065475451,2.8833751028784,4.22024825107588,10.958617894743,-0.271148793905859,9.6897200365072,6.61798384212094
104,2.80942204945676,2.98737287071346,2.25742777470198,2.28800437734614,3.74555042738462,3.60075087001985,2.5906442503113,1.80275582446279,3.05287840855563,2.36818558601979,2.64341719217351,3.94311067827255,2.3542530221445,21.7464617385339,17.7732254947342,20.8358219541111,19.7916301316926,19.8128567908321,23.6442957847859,17.8532852855595,18.3439921182967,24.5514297714024,26.1582285535007,19.2686887575892,31.2437734068985,31.2983419139034,31.3452808830924,25.350024168595,24.1175222636508,29.5459249913251,28.8417574073748,28.2510043295639,28.0529738324939,34.918081141505,22.0924584638207,24.2717872692396,23.481076648697,23.1328481502701,29.3337879073564,21.8623331677295,23.6875552094355,29.1988210093721,21.6450359317468,2.47872894398765,3.55027438131998,1.40411455065561,7.40090914627037,6.93677724564444,3.74829060336753,2.52761432889243,3.76505151973397,4.46573821712366,3.43067266015163,6.55031833509334,5.00070241683193,4.15630052332241,3.33232440609569,5.39083182965579,2.8606873148924,3.19985038233162,2.97671045615734,5.49031211093409,5.75344949373856,3.58295197992586,6.47977485023236,4.82279110899417,4.69022290058761,3.93184604392438,3.61157616202163,8.09010561056373,5.32046941290519,5.02261592049516,5.78564951943987,3.0481997753838,14.9640254312507,17.8373106409853,11.1609435772771,2.57095236538804,3.3862346325405,3.34918028680102,19.4288428694741,20.7728994091405,19.4909732308277,29.8542787363565,24.7851418279771,20.2008100031127,4.50325021341825,4.20931321862479,3.51642581322262,10.9284085856713,13.1675555622915,19.8975718364807,24.9467435224821,3.10212242824319,4.07632974842189,12.0479820739814,7.34434914082623,-5.21085281587281,-10.7678091065358
105,2.73922150801048,2.83725052298144,1.46869486376729,2.98958415487478,3.67941282109314,3.04116122294482,2.49989174750049,2.2203749067046,3.07394243008865,2.24215087795825,3.2848566372731,3.54292458439493,2.03389903224617,19.1399531195112,15.9345642273757,17.6028365887289,16.302698317482,17.6932498558489,19.7301396749777,16.2936260574345,18.1487593597339,23.6051727562156,26.608689480923,16.5976561642599,38.594542064759,25.9195380218832,25.745104900709,22.8381699055457,15.401925852947,27.3035489892901,21.2159463744018,27.7042021314422,26.3508220194262,28.4839059002957,23.874435396044,22.3934914003947,19.2937944198915,24.1049890669847,27.9593966717,21.8710368455875,22.4639686963976,24.9481374657044,18.4336149125206,2.70356014371251,2.97992324105117,1.81827115183871,7.14842231504803,6.0928878003707,4.5571059341695,3.44714767277632,3.83448470974239,4.86815409473383,2.82403082177038,6.59725787741523,4.81483384875961,4.10376480876845,3.57131096426093,6.64994488988524,3.19419988331063,3.70787617866691,2.94811654307086,5.29680047780036,5.66506213759624,3.20900513042538,6.37977624654879,3.99127738197556,4.21622251394501,3.45499915497315,3.22856530781427,7.59332858858807,4.56484171689184,4.39416263533172,4.94961924523203,1.84169122353217,9.10717122922568,10.2447626083884,9.14563830336015,2.37866920712804,3.19395147428049,3.15689712854102,16.9232156967169,18.2672722363833,16.9853460580705,28.7459916410436,23.6768547326642,19.0925229077998,4.67467078858182,4.38073379378837,3.68784638838619,7.99488587122181,10.234032847842,17.3919446637236,23.8384564271692,2.90983926998319,4.24775032358546,9.11445935953191,1.72125382121583,5.22040185255769,4.51463619422749
106,2.83095296952157,3.136284016164,2.13926370184706,2.57267851948464,3.50235760549654,3.48229063822119,2.54278416513542,1.98312620835377,3.45641916600359,2.30504327318233,3.62267479268462,3.22386206482353,0.933798650169722,22.3375431349476,18.6677848446724,19.7896277645815,19.8059952251907,21.1794879772095,23.9671866383359,17.6897975302841,19.2195785536629,29.1610381390574,23.8332485132621,15.0045373340015,39.3852225594143,30.8255398819626,28.1667247824224,22.0222046112834,30.5979080375256,32.497128728138,22.7432891919321,30.9351849633964,20.4029772386342,34.9907316293254,20.3677186241905,20.865410896462,20.9584735817696,21.649904996738,30.9233554089736,22.5626163250228,23.2998955241983,27.8547346433652,16.2758292547536,2.58698198465426,3.25181759131334,1.84478283490331,6.4694881078891,4.63703278797641,5.02903183164637,2.47395083934971,3.70131674152721,5.24613825536282,2.64917642117621,7.24575353707058,4.91305383082255,3.72073550274883,3.3997152228044,6.63671343993768,3.83168867557642,4.0955098337628,3.11877799640284,5.32846952547514,4.78340600854967,3.09576130839854,5.63590090440316,4.06642564019623,4.0726850151366,2.83970876159,3.112581027346,7.22687137269759,4.26321303293427,4.20385220724917,4.90317687794396,1.90666295141632,7.34852189377414,11.2962931756304,10.8521172369785,2.00470943585833,2.81999170301078,2.78293735727131,19.9876764198176,21.331732959484,20.0498067811712,29.7437767021735,24.6746397937941,20.0903079689297,4.65616378074645,4.36222678595299,3.66933938055082,9.17234995673584,11.411496933356,20.4564053868243,24.8362414882991,2.53587949871347,4.22924331575009,10.2919234450459,0.317919447761367,6.67483213365886,-11.3002945139231
107,3.03096383461866,2.75057040804056,1.77334486678724,2.91212939919856,3.50006094430737,3.50431688946236,2.86417425819595,2.07643425512372,2.89452858264567,2.88469765524556,2.96794699668923,3.71003008585825,2.56911867782227,21.7252566027533,19.107886410104,19.2263856059723,20.7235552605183,22.6415964491701,23.6395263850338,18.5034962688278,19.7200988543431,18.6013804725098,26.7460662229697,16.9843604846297,31.7468999455858,29.7254467379365,28.3638165205363,26.6890131396498,26.321737972599,28.8356463172736,23.8250379724863,29.4668239181392,27.6592762365062,33.8275421029376,25.6627181380596,27.5516665884197,26.3661117796246,25.3703278643131,31.8664352736322,24.7441753270449,26.5230370271871,31.9843653580681,19.700732267811,2.96353991120179,3.15438898147434,2.34091272033723,8.04322235343211,7.09704732101407,3.20642946499532,4.34226674501881,3.59888159100656,3.33049711630133,2.78450219037306,6.00312673977641,4.63850174005574,4.42680188889956,4.18341969450172,6.63372411594452,3.49892725090214,3.23600388518699,2.93099896847989,5.80899624168922,5.37142112855704,3.86649710656481,5.96259342762954,5.47466145673507,5.04963249869706,4.3291868050717,3.90199167745433,8.74058769271153,6.01920889431906,5.49913843483328,5.88294948243397,2.73448120517324,15.9933989336793,21.1393132269785,14.8507998022855,2.67027141081337,3.48555367796582,3.44849933222635,20.2971854348235,21.6412419744898,20.3593157961771,31.5866495570794,26.5175126487,21.9331808238356,4.32264308847021,4.02870609367675,3.33581868827458,14.2199582861931,16.4591052628133,20.7659144018301,26.679114343205,3.20144147366851,3.89572262347384,15.3395317745032,-19.5015861637661,-2.36407416659151,-22.6825871134278
108,2.90594651247906,3.06428083265383,2.62025690135584,3.00571525466309,4.20328456289551,4.311245153372,2.6744515794558,2.06713910208065,3.07689005338117,2.6659722826712,3.62646713087121,3.55942223466948,0.991721702064027,22.0732122944028,19.5706813646742,19.2333339144366,19.4974237469613,22.3436563864996,22.111315311707,18.0704816251605,19.1012526628156,24.4564559346178,24.3385400611971,17.0055092274235,36.302060022963,28.0657387896021,28.8021234825533,26.2727935213049,25.4868535727408,30.0170999247508,28.0757319223198,29.5318446309494,22.7955604311124,29.9051442206342,20.2570531743303,20.2456506998638,20.0045371721687,21.1816548383555,28.9557889082861,20.8246911662266,23.3654191550746,30.1206318915555,16.1303109070433,2.97066766618879,3.34267031833975,1.5993432759335,7.91164250651018,5.85858702873603,4.59029434528298,3.88256119170333,4.09335034301514,5.3237291064751,2.66404508665582,6.60536929961294,4.33117306552741,4.06853264840209,3.08512456123581,6.56116690964891,2.81632403056642,3.2894081386477,2.653153581443,4.88589061193558,4.42857192761305,2.62981876427394,6.24984840852169,3.30234921507778,3.48207227875258,2.8247462190771,2.63534423747562,6.20805878212086,3.17186164932574,3.42078921285027,4.48985236063254,1.3966500080325,10.6838382740103,9.56094386685346,11.6862193073597,2.23095933335434,3.04624160050679,3.00918725476732,19.8096480999464,21.1537046396128,19.8717784613,28.2623066368394,23.19316972846,18.6088379035956,4.8336138126481,4.53967681785465,3.84678941245247,10.1802730116682,12.4194199882884,20.2783770669531,23.354771422965,2.76212939620948,4.40669334765174,11.2998464999783,-14.1914512977461,27.2270471766897,-20.1138218212989
