gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST4_MS_Overall,ST4_DM_Overall,ST4_He_Overall,ST4_Yi_Overall,ST4_FD_Overall,PC1,PC2,PC3
87,2.74667955245891,2.57979957018669,3.61311792500681,3.41979119102813,3.67678894184359,4.16791334612761,2.75336448501426,2.16388977897403,3.15984536037268,3.33294688642956,4.12807608293697,3.79341272288369,1.67822038200021,19.9927910081828,17.4226772865931,24.1007071849699,20.6355073385004,22.5612473235554,22.6916194989563,17.5065443784298,20.7081913281552,36.0749033593615,18.1129261447532,14.4743350057676,28.1987015686035,26.6819965278111,29.2019178491546,26.0728725159207,23.9667467197463,25.4672015471694,21.0193855802904,24.6311520749555,17.8180483770541,25.975573873897,15.5843155874238,14.8379243448087,15.7816496963428,18.9761797727328,23.3561634063113,16.91931961298,20.94768201512,18.4907750609077,12.3045739780166,3.14347219390153,4.97981428133918,3.27530862895193,6.29459470881562,6.47932996314476,5.2715462528977,4.48737375997711,3.3942766519548,4.4047311577454,1.91117118489958,5.50400450687794,4.54878200166755,3.33369977605437,3.10816797300342,5.59717907607192,2.77895120852079,2.90011287390249,2.07792037230856,5.76393009204267,2.99317540225275,1.95351812478931,4.95013742863684,2.61272262838193,2.46030470811254,2.03850486773936,1.33623309315932,5.30551865959867,1.72108376548217,1.56558891409159,3.46350869292624,0.639083540198409,11.0434002201503,5.77310866561483,6.09608612602702,2.66359491151323,3.56986449762718,3.14539513987712,18.7047419668597,22.4316941737011,20.2995065327098,23.6894639147744,18.785556857952,4.86975949836187,3.5963290378343,2.8369265593766,3.17029586348178,20.7024106684179,21.5861065735967,3.55786278998214,7.63753167059738,-30.8070359421199,-26.7997657876919,34.9245161820835
88,2.31953672158576,2.10206203217465,2.9724435802693,3.21091492972589,3.90294855961969,3.04428346342008,2.86400378782882,2.58475337080137,3.06974542900592,2.6172962202065,3.80230303079964,3.77695996200946,1.33366158062699,21.1240097530223,18.1936139859582,21.108647892648,20.8171933575817,20.3624249863778,21.2580997246108,18.4033193558857,19.9973091864297,28.5393346654181,18.8915471709746,11.9670886440138,29.2879427262603,26.9618642469802,24.7931809861315,14.6865673723319,21.1309039623727,22.1804167780252,12.3371873171275,21.19683076697,24.0404430579982,19.4495325285293,21.452398843818,16.5862746539265,10.8601809108142,12.0962016811577,19.4010177438781,15.9174743071299,14.7806978185132,18.8433964017481,8.93674187016404,3.31266614328858,1.95635381859969,1.06078326452246,6.26495367307918,5.90164614009836,2.88565714146731,3.45895042117964,3.61229935096233,4.798608069265,2.16271543831642,7.37256729457067,4.46064520263692,3.18630046737969,2.68458589744643,5.72497266838347,1.79160120685579,2.48191077314939,1.37053084342436,3.30991492279456,2.99078768609966,1.86568212219297,4.22139802695159,2.14183556152771,2.5060945189121,2.59367034387853,1.50582793953005,4.62334310262603,2.07094183465486,2.42190586485596,3.78979487625095,0.823213555115268,8.06703991206191,8.41833953983218,8.61645672270237,2.21109442597023,3.36243180732666,2.88586700414169,19.6573102337735,20.7618405306074,19.8860134668657,20.248792325448,16.9699844641463,3.55648910936293,3.60373122401635,2.68901238724292,2.89237789754416,20.1580772803143,18.8335102024674,3.20490832806503,8.36727872486549,-13.7069760146024,34.4706648920235,-14.0720583055777
89,2.28802499298635,2.38123342597424,2.18084278041446,3.19083767950724,3.9950695614554,3.76579314609929,2.74418547899355,2.27174555062251,3.13003006363167,3.08718167728493,3.54032377994903,4.05693278863501,1.99258703952573,19.9224378715004,17.6011213354191,20.0925200678317,22.1461084509221,22.3969504913501,22.2474229400113,16.7393621808781,20.4502313478685,33.8822710446346,25.7710781678884,15.8341496970681,31.766106043816,30.6300930631809,28.5943035939818,24.3202601170515,22.7233936478386,27.9605969252064,18.3776561255248,26.020865963096,23.9274313385468,27.9788870055013,17.8785884980873,17.5165506295262,15.5717452586604,18.4858446866388,26.0095379705516,22.0172495287481,23.0373641374337,25.9300709267511,12.6798432836245,3.35877747865225,3.92033949043697,2.92398691656578,7.00236907208908,6.14337822357348,4.31672698255003,4.5152433698592,3.87790419285963,3.91474011903082,2.52555132179499,6.11366458224282,4.05814986927285,4.1609643868153,3.58951711038153,8.59974199103494,2.63752138506536,3.24249037437597,2.58283788399162,4.12963529412398,4.23660157074637,1.9087266700906,5.68844216414932,3.12600886944463,3.0492861311682,2.3301020387215,2.42101038462263,6.06414047841701,3.33940243432001,3.21607148558179,3.79174096269402,0.54692129458923,7.85513892451217,13.4354879159721,11.7027304358927,2.3346128612057,3.12225185749309,3.07322659247479,18.7590748544784,21.5446982345363,19.8105500587963,25.1051201083621,21.440728578089,4.60510945627463,4.11872663562501,3.36871776487832,2.97113753577534,20.1995193357227,23.4960858024253,3.91393530739555,10.9977857587923,-19.5236486833713,4.70732123056107,-8.96473735913835
90,2.40337963401771,2.39059202648264,2.4057447478435,2.57110020567921,3.34331377387957,1.89743862148773,2.82317193853691,1.2209069935367,3.41645242011144,2.45606045109071,2.53617887452804,3.66882324843277,2.36106327379922,20.5518902635625,14.4733874347922,19.09586534047,18.8705972784595,19.5448249492442,20.8481855218603,15.0086211898059,16.9578370812452,21.5808356780571,21.1929452292104,2.52401660644329,32.4130340329516,25.1601178326547,26.7063045824949,12.3186649154701,23.7626895874573,27.9532335366162,19.1873514042623,18.6354640152951,11.8481755936253,22.4775997803545,11.4775962478693,13.0366664025448,9.67419485399327,14.1870150170143,21.8925324687603,12.2465242058427,16.7953678431422,19.1187944654281,8.36550199136517,2.75082284843931,-0.0844950267009947,0.290531652798929,5.9923730546978,5.27066127361514,3.9752586893427,2.13489364692061,3.82468227513881,5.36841236282402,1.27926445210621,5.65009675145915,3.56832827208582,3.74382821323353,2.38142673509839,3.4681893813776,2.23956019882016,3.26228309113756,1.07137679356151,4.73068597354394,4.18593134685807,1.56979039035743,5.18287638399646,2.51948628057963,2.87263192094567,2.26352206400547,1.92123424724224,4.53067838714101,2.78917201824473,2.88811788710465,3.68405681276617,1.94741350110321,6.71804050278037,8.29064564441421,4.73395672926561,2.39739274276286,2.77414057413847,2.54808351620208,17.5132747724519,19.1728749189102,17.6075602240069,21.2482558205865,14.9939673368724,2.89970077006822,3.25979299873864,3.16525543732065,2.57647893918663,18.16890113243,17.8433921041297,3.13784167354338,6.58088095882006,-3.07887932372237,34.0828743687465,-6.12109359830147
92,3.60646179321194,2.5033030747873,2.47169362068724,3.30426541020946,3.9996635799293,2.80282705466393,2.64877961007544,2.88027755731409,2.9423058730527,2.51160175574743,3.69572362440501,3.92066894658584,1.97359313973434,21.1047546262441,18.9612887578755,26.4877619518998,19.4597427908068,23.16069676546,23.6932402493757,17.0572625821227,20.2434273211208,28.4016647778564,29.732845200742,19.0528264825542,38.7941353327771,36.6119870920161,33.8289189617423,27.8206457487515,28.8243825654884,35.0001816546179,31.4961632331725,24.14194103432,17.9931615667674,25.8599393478147,16.1856833005191,24.850049518011,17.590922606897,18.0093766024347,27.4329264989655,21.1764780634297,24.0101554170489,26.0798958781201,14.6213932670114,2.05242072589833,6.05757069065395,2.65945864338916,6.23087166679378,6.57482909878267,5.66491853584115,5.81147170441366,4.6091143165326,4.7174800430184,3.39525781550352,5.78197544190134,5.74933916512434,4.38710858732775,2.71674107141523,6.69388672885983,3.64103344153719,3.72577838008546,2.60062583447705,4.15575644085909,4.94340334620264,2.19832464845303,6.13760571732877,4.23496474264467,3.93318228400306,2.56002688091547,1.93087906740952,6.71934160553215,3.89719482635317,3.3277791076529,4.25746473426643,0.934643194922044,17.1916177201081,12.4501302445927,12.1926532789129,3.05576510250147,3.25884265222465,2.92015593542656,20.0320292336288,23.0343623138906,20.3258509526996,31.2404957534132,21.4772797852155,5.00928515539933,4.36539080827825,3.7988317101384,3.02008961849262,21.2710218806132,25.7961670068663,4.26775640284188,13.9448004145379,-41.6508882431658,-46.7020495553188,42.8191099398428
93,2.72101283932909,2.50066337172963,1.88400596438332,2.39803367442409,4.07083067896926,3.26539315638791,2.75588380609117,1.9809086822486,3.78093489538319,2.77330499460989,3.96015519949672,3.99458365872275,1.91237964609031,21.6479295559377,18.6016652846079,19.5944202932432,20.9725008697422,21.6816219794876,19.498050977534,14.7837779065858,16.9741584242947,21.7049825311377,27.4135305782526,12.9421366568017,40.0081526742729,26.942470880299,23.3963592336968,17.656714178088,26.4175685006208,25.6371552787785,17.1671493842444,23.5819127431847,13.2931665195803,23.0268268169257,14.673585319068,18.1682926158167,14.0013364300659,15.9627329036062,32.9542234105669,17.6489859442847,19.300373988944,22.2698284759963,12.0175968091756,3.12139483680493,2.83788060700851,1.81040923503113,7.84946421739334,6.87799476840771,2.46020146366126,4.25373410998605,4.42088818725735,5.27094990867157,2.73893504269688,6.79030993090318,4.2188787263398,3.58617078643614,3.6239092983512,8.14120609498414,3.24163562766595,3.89968406478507,2.52655898985174,4.4275670854295,4.06476010887338,2.84453814297283,5.69560583664392,3.5585250494592,3.07779191621761,2.46872489913094,2.08333035966501,6.79199581394372,2.77905739522229,3.13377390023233,3.72578222431761,0.465279694403918,8.95674613625722,4.08110922557471,8.45535969164396,2.61106695594346,2.78420275963187,3.05413306332157,20.1253124859909,20.7505447332574,17.0810032596051,24.1732168710922,18.9313200424554,4.16541507736914,4.40560656708871,3.46313403362188,2.922930043682,19.2192656614291,21.1902309942458,3.96086897815317,7.1644050178253,18.7161197750769,3.07457401207793,34.1409573120281
94,2.4701121612599,2.47288650464828,2.77727719049914,2.77423076686843,3.90960180779569,3.95124046557419,2.84272763998571,2.27095782234702,3.32507522724399,3.14212524495085,3.44218281376018,3.70351878281118,2.29829221814938,19.819004666611,18.6313028595376,24.1494660146577,18.16474002471,24.318154142836,23.0754476947453,18.9363860301076,19.0523922439957,28.2945047045023,22.7913996961541,14.2990767737829,32.8349880582381,30.6789393330122,28.1679491819494,19.0752581038641,22.8106620049268,25.2123801066477,18.7255084543746,22.8850350180763,26.431811734131,31.4171711627643,19.9695164419482,20.2163270059197,19.56770203142,24.2730715437734,26.8706776966894,22.8943025821144,20.8740894189144,26.3249835367592,15.7651691851736,3.68951614445273,1.38635664410126,1.53016095380298,9.49290991640532,5.7979976048586,4.16157565413829,3.11934997275435,3.40275409003234,5.37569485299539,2.89017206836607,4.52899886141683,4.76056010274126,4.203404801052,3.93806062133702,7.86687019310591,3.44271507618555,3.51958362185121,2.71925512186056,4.6721769369293,5.50526642783842,3.31777586768629,6.63573336757981,4.44173084719067,4.49119149073854,3.63291942940674,3.38865825944536,6.87058466659652,4.89019308072426,5.01233440711295,4.93419014940785,2.24585160633907,6.84445653193991,5.48238459871757,9.98802286903873,2.47144180294966,3.15363436424905,3.12094473775136,19.2245384650812,22.2101404505556,20.3507590093682,23.8396651436123,23.1858340325965,4.14048536244253,4.24062074633516,4.61365378832446,3.02924835737646,20.7683617096501,23.6536601715971,4.38272718833721,7.43828799989873,-28.6069896989982,-9.21505079825877,-24.0194532104772
95,2.40417054577533,2.54221259181482,2.95489178845649,3.17521974265632,3.84987525794566,3.60880656386956,2.44059510115707,2.33908497731288,3.2762889051453,2.86152974944442,3.85702778279492,4.41820082123222,2.26242687730921,21.0101647049557,16.717707665853,21.1655950731033,20.3355482130829,22.4820008902248,19.8546640838788,16.0483685593249,18.0704130848626,28.1538206945066,20.1666711659905,11.5126661462025,28.8853474701219,25.1098900526382,23.7665475342529,17.833781160781,24.9918489869132,28.9785542064647,20.6842393742267,23.7429034277905,13.1076510305882,25.2035402035915,15.0464382342642,16.1318191926517,14.1874146520871,16.2092210498221,23.0798766624017,17.9267891811885,19.021971745002,18.6510263867709,13.1670060020164,4.5407857879309,4.25407263591774,1.969107037813,7.76370203604848,5.150136073799,5.07978342642568,1.75811225091521,3.44606435386711,4.90956729994003,2.32119598397748,5.73052084580176,3.99624198232437,3.07829043137453,2.69102741440317,5.27099655807042,2.99265026436852,3.72843817975349,2.33153300535601,3.79029981305933,2.92383553063324,1.81100338139225,5.08102292108889,3.43998096205188,2.50002721941763,2.74070411855178,2.0749865903587,5.30010468507493,3.08032708641321,2.88966668759432,3.43530329427773,0.897870757310682,9.21486388167425,8.99042099425372,8.34738596479816,2.47317352117183,3.32666421326946,3.13209521297725,18.8624129953526,21.328915033402,17.9881169936829,22.4362920326952,17.9653027402813,4.30721961019982,3.682052422325,3.06390136050905,3.0761792849934,19.4605577844107,20.2526829345579,3.57991479404231,8.85089028024204,-7.33420310577611,12.1933087787871,20.0250808380012
96,1.58257483837762,2.3836975507269,3.14328075521967,3.62026293658735,3.74536508080021,3.42277670566872,2.74788321769355,2.78055282566243,3.31580811772802,2.24816626787195,3.59641395582925,4.24775679756443,1.75650544118881,18.3698128311466,17.1618730838582,21.1373682869065,22.1902319001685,20.2797987601935,20.9114200326825,16.3544426128432,17.1522001778225,30.1933113697668,26.8611200461185,15.4395475107718,32.9955513934018,25.480500640793,31.5001498508357,19.9748269591754,19.1461820653092,28.1777404533652,24.2813952571315,21.2595138559545,19.8194807951374,27.9448503866376,15.47052079332,17.6610130277499,16.5501770462638,16.2154255351594,25.7961257793643,16.3010792015201,18.2650321373102,19.3997027613405,9.85925625801194,2.6185166354467,2.90318045723525,2.46230132552187,7.79241259221022,6.90974863144247,5.49109578135478,4.30979422020098,3.86265260921888,5.5729025411934,1.51071946892434,7.67706383148781,4.06409294936615,3.28359882882498,3.53610586979174,6.15714330781974,2.91234815795982,3.8384060762804,2.66934701593827,4.22839730050201,3.68370287686421,1.97534013255323,5.11825583746756,3.11690321230928,3.27524483148369,2.28492390337357,2.21767955855495,6.60973047451055,2.797387238928,3.01292142094106,4.15092838552175,1.03342759016995,7.7430045624248,7.46566783588422,10.5268429952698,1.98310918247032,3.5032354766061,3.01364087907132,17.7637539874923,21.2045959524972,18.1364707029877,24.87548210692,18.6881432273541,4.65852121390315,4.09823799795325,3.34547538179146,2.96854188391684,19.1946434607027,21.7542046874745,3.90568622785153,8.57850513119293,-1.75247564504692,-3.63904638478065,-7.37928346903033
97,1.51997348765563,2.04931499287115,2.50213515735138,3.344498505885,3.8079125598731,3.63629650649666,3.17008823971049,1.62761298735952,4.12949338785227,2.7411101141031,3.94709471625258,4.01789301205472,1.99703621253958,20.1212515506385,15.8494295570378,19.3881941651307,20.3676249867189,21.6609833300368,21.595259816342,15.2161687657609,17.2372148309588,31.0871522791851,23.7538130729286,8.70021870363797,28.8077417497419,20.7509551306596,18.4786540803798,12.1208377468863,21.5427365625849,19.3692236041911,9.10130728508386,18.3923589858629,19.562117646142,25.6295883832125,10.8001279457887,12.7510400799376,14.5679473462048,14.2394296148607,19.9860858593333,16.1657612294311,17.4206508563507,23.7398329151337,11.7594052462787,2.95042141251269,4.1347433661538,1.69577304724095,7.57895168403096,5.52950504724165,3.85763829244096,2.68166595628858,3.41901185352616,5.74345893672971,2.48043009194471,7.62631013244607,3.03304749660864,3.53920552706375,2.3426314933211,7.49574342643884,2.48584212832165,3.75721258240969,1.30365588072253,4.49634927180042,3.56506040889951,2.52275565690482,2.29736889550489,1.10526004591278,2.53759697271163,2.50194414529279,2.12533495088938,3.31062627924837,1.14063474396186,2.63942963167031,4.41743836077821,1.09464519022644,7.68462784575568,6.85177613222037,8.98772213429296,1.78420970205803,3.21808040857912,3.15970269588328,17.9853138701748,20.4737550712397,18.0149665975885,18.068156254762,17.1198851619308,4.07812830215214,3.92853103419965,2.57996656737037,2.96080460615424,18.9295158753281,18.1239539238098,3.40031267449174,7.84137537075633,-1.5327243177736,39.0384861212067,-13.7299264697273
99,2.95798107331888,2.52183302853901,2.5900062655621,3.22439752590535,3.56900238658017,3.74499098577793,3.15712425115506,2.09866002833718,3.8891173365821,3.09164501182237,4.45217676672286,3.88768176530954,2.65210405257063,22.3837630994584,15.5742359024758,17.2848376825147,16.9454378519295,19.9784343025549,22.1840566569338,16.5847671105902,17.9382501127032,28.2465366518148,26.8099585191241,6.26900852248171,34.2846081604814,18.1959744129262,23.2834419066846,8.80044799279745,13.6313761487043,27.4120220747824,10.5308758802954,18.5250810637389,13.7422275679708,26.8372474838865,15.7259093823391,13.7059810804144,16.9255009020467,15.9683101490028,24.8191655124423,17.7163229869359,18.3539986218747,22.7841894031378,15.1402089104768,2.80461522188723,3.82472441103435,1.09683912761821,7.52601902630676,4.8955439971223,5.02349762683109,1.18579255427884,4.47249286923804,4.75799852802858,1.27346245132513,6.74129937469015,3.0104358269104,4.09063738126908,2.14314609025019,5.94147214846228,1.6140580453213,3.2512292685714,1.58045105577851,4.00995407318511,2.65898928612026,1.69805294499955,4.50301320669049,1.9328733424984,2.91228424467506,2.16884877614179,2.21726668144533,6.10508812739039,2.89705207741751,2.24835095919599,4.2028313506617,1.59511291693068,4.72315831961137,14.4625697275075,12.6764182630611,2.73957087217373,3.12760298439233,3.37147286505856,18.9827193430712,18.0689830431491,18.9080453995249,18.7983917468832,18.4209608319017,3.76877695363872,3.5338132349896,3.02325760747047,3.21820926755255,18.6092228398951,18.9867451515618,3.36720751587987,10.6207154367267,-9.75003403572521,38.467586775869,9.27562845918819
100,2.41405483351606,2.60764477865737,2.3943276573319,3.09588880645521,4.21091605733821,3.96602221074241,2.77480012434343,1.93923372425612,3.22870596078753,2.41998929099189,4.25787019585114,3.72463100690249,1.65959786554762,20.7356220500973,14.6555374864373,16.6553256499454,18.1891127816509,19.56703152123,22.4298523096867,15.5238371709178,18.6413064105389,27.9715708140267,29.9864230285927,6.24355135942083,30.7388772717991,20.4768419161378,23.6282494849959,15.7482481168616,21.4220957092885,25.3540302570345,23.2223209207289,20.1956512257245,19.4479289659832,24.4199667311974,9.38912021771663,17.5556178444417,6.68084047268821,14.4819096750266,21.3872691251719,12.4444134719761,13.7738831958196,24.9637502797858,8.51916718496228,1.77838478877139,4.1760793465208,0.52982009095115,6.9094281708851,5.60568635265216,5.25902299046227,2.01763674281073,4.27039052962167,4.763035750947,2.42241872464301,6.69791059476312,4.03546983169056,3.82813797713526,2.34224316353559,6.16561718697181,2.50701338715576,3.30049248332749,1.71280620350743,2.77890276064988,1.58503937662766,1.75545494831144,3.17360387513001,1.29986622041332,2.28115048888729,1.53260878621816,1.04892388230298,3.78047149648507,0.727632548327236,2.18303494314687,3.44401421344277,0.00629735071789498,6.17306224617922,6.74247490457453,8.0833099347985,2.51111503826887,3.23363323107884,3.03403048586805,17.6966914725093,18.1370155069,18.8720438406042,21.870467030623,16.1780701605317,3.75658873077223,3.82265086819635,1.95947391741602,2.97643711636318,18.299703172563,19.0023512395173,3.02963210345203,6.99961569518408,10.6604828944665,25.7533414178165,32.6854485521831
101,1.78540586686569,2.42153972011024,2.74715448815376,3.48345588118775,3.82398419998792,3.70593183233791,2.73783445284657,2.76691348527638,2.91692237854918,3.00011369917787,3.73337300866345,4.22336596209567,1.96403552379836,18.921832575059,17.6183227208696,19.7269673501178,22.2144782469756,21.3527793736717,20.0899611537231,16.1222404937238,18.2660764051783,31.2385228649598,27.6925990736992,16.7456146294477,29.5983238682048,28.6084698787676,25.2056216449019,19.3341526621726,22.4793397952416,25.5602003754762,16.2371183338067,20.1925520615239,19.8587548477066,28.1636039417425,12.5856980361141,18.0960022694297,16.7325926683065,17.6112049002825,23.1111984181416,18.9637289878693,21.4251706384011,22.1279102357191,11.7410059276091,3.41579306340526,3.92087949390742,2.78478293078548,5.86954691392398,5.4023379494853,4.46459226548789,2.63188025250142,4.28002409122235,5.76925010839446,2.87845330390159,6.62879086630024,4.44041556009765,3.57500328872894,3.34235534775863,5.98406689000639,2.71457759981837,3.47232941856891,2.61527726488048,4.43771151391194,3.45443148943371,2.02625193252399,4.93806647961846,3.14856752817901,3.40379987146156,2.54947158465023,2.43125371153478,7.14161932768393,3.46800982430226,3.72139386662268,4.60616822611181,1.44294065051838,7.37249994492286,9.47976913224973,12.5137797708707,2.10339380091088,3.35165117789163,3.12990465476948,18.2688738800296,21.09953095894,18.156972432376,23.4956411054113,19.2185129341955,4.05122589530054,4.15486805100319,3.60349295583226,3.02384849992698,19.2890822899149,21.5140630027056,3.90193685857186,9.78868294934776,-15.1662767220899,7.33772431335426,-9.35427723226969
103,3.05515987484359,2.67836635764569,2.45279433976971,2.66134808942282,4.06730019286608,3.67731266134566,2.93941814202715,2.09829478286619,3.83446274848449,3.07994403934488,3.71151141052218,3.70900004252574,1.91069736856543,21.0012128872553,20.2225331936072,18.2287512079105,20.1905501846074,24.7192223840013,22.0862768477079,17.1299118936665,18.892774131853,24.7669639513956,27.8120401208208,14.5834541114603,35.6040588840025,31.9784381966502,29.0388645977149,21.6167411318925,27.2311209193026,32.4015616566232,19.6496903478355,26.0828947512276,21.6301222586372,30.767270198504,16.4275347309356,16.0709448717374,17.4385701406032,17.8445512503082,27.0853611660149,21.1652017749853,20.8333375072011,24.865041959624,13.138102786709,2.97852892914774,3.11687266298422,1.88975038754157,7.28951744702538,6.22502407693572,5.66146052152306,4.71366134469451,4.20164828639804,4.73826149399757,3.03748271771737,7.42204099306725,5.29073353173209,3.54842497025795,3.39378733214071,6.96635452339706,3.2966851600457,3.38222734012779,3.18643851843701,5.12348787806988,4.99731707104945,2.97002848553574,6.26165574244428,3.3329289647201,4.16438658907737,3.00905358228748,2.97228700081437,7.98441700782898,4.17527224888816,3.95779262871931,4.80763822815681,1.42946344041965,8.70041347079636,17.0574553617541,12.5154564117117,2.86743660194903,3.06032145982636,3.1192362041106,20.6124568575626,21.0451636807732,19.3653080128156,26.6552477746004,21.1268806172491,4.54389176348721,4.40585894612682,4.2486437671501,3.06735461924843,20.3089040913261,23.5469030597357,4.37176222919943,12.7577750814207,-0.271148793905859,9.6897200365072,6.61798384212094
104,2.02466443930969,2.48189163590315,2.49304204447581,2.57504788303043,4.10724142789485,3.89614260209175,2.86956678720305,2.48600172099013,3.27895837163444,2.52064172091074,2.67338342932088,4.20071547869837,2.38131272505247,21.3688019129977,17.2001358710356,22.005129681242,20.7266959749696,20.1737732892998,23.9694028141448,17.7148729016107,17.6561832916342,28.2391354074322,27.4555959318171,17.3150696800235,31.0515862692245,32.122800527959,29.2086133401373,24.9070409225876,23.5993169188962,29.6267163900072,27.886446934778,23.814257717845,23.5630983939416,31.2276861304193,16.7743627160836,21.1300783496882,18.98861650457,17.7782325492252,24.7904211828378,15.8900918056914,17.8608112684185,26.3487747040867,18.224187322461,2.56196807804534,3.90299379963584,1.92152940549721,7.99844679237729,7.27827327418977,4.02534382355687,2.30558764589065,3.97416900314273,4.3586048265468,3.6482790166067,6.81096921185986,5.17892623322824,4.38292274950983,3.4519929991012,4.96601800849504,2.81297286993672,3.20168398864649,3.072031697935,5.19869301730006,5.66893386756266,2.84325638285096,6.44149302320446,4.64944314214025,4.19201904881947,3.3585172606287,4.1153351778805,7.61894499812537,4.64903387812992,4.08495308264711,5.12948550452844,3.75897889054271,14.6880465870459,21.4902492116082,11.8343012105413,2.25316558804347,3.0584000711069,3.03777467639542,19.2846985305187,20.9684377367751,19.7781554515384,27.0211489258471,21.3455107266073,4.26251382692859,4.16918263337846,4.74822711434686,2.92220078973198,20.1018744671168,23.9910427712787,4.4374774418891,16.0041990030652,7.34434914082623,-5.21085281587281,-10.7678091065358
105,2.24890906174282,2.32521703589247,1.62087582466177,3.29421775622622,4.02413778560791,3.35370114056626,2.80251302704293,2.65521719457244,3.26788505503372,2.43091795926728,3.46693761835919,3.78913498366873,2.29427901925544,20.2284343282577,16.638231437919,18.6363528755036,17.2026106237885,18.3978025630353,19.4010695643644,15.8175336741755,18.2534293835684,29.1000735251256,27.4948008574197,16.7965598003296,39.8090175714011,23.9079592252308,24.9304939648656,22.8029556620047,14.6211770820355,26.7401962573648,21.2491855128924,22.6708388189332,21.679146316743,21.8588740596672,19.5051776818484,16.8126318730099,14.3523367010804,20.2943947936781,21.6143743908924,17.0378758271731,17.1560341534664,18.6616849258378,13.9349855202234,3.13096783621605,3.41181397986217,2.35272103281737,7.52204704481557,6.75477708561941,5.13445518919868,4.24508958679466,3.73094577610976,4.89424436152781,2.93723434940356,6.71936152504387,4.9249133413187,4.27741719364568,3.82275721617581,7.07179569954873,3.32578804892747,4.03721376855225,3.20998824819851,4.82151302478171,5.64352175180257,2.85771469059952,6.86638067337735,3.46609329266803,3.60753293660021,2.66444534756787,2.39560716321363,7.7682771153983,4.17223776205989,3.49872453612077,4.31786629654103,1.05072080475221,8.2158415806668,11.2147490003659,10.4288333427845,NA,2.97990944518704,3.00758868045966,NA,18.0790837234118,17.8296972100419,24.2614704578448,18.7940565003216,NA,4.45060624406344,4.08827200123899,2.89030334322286,18.0719330563266,21.5013988418738,4.34303763481481,9.95314130793906,1.72125382121583,5.22040185255769,4.51463619422749
