merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
WA_2019_2,WA,8,15,10815,47,39,2,2019,2,2.7,NA,17.3,2.46,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,16,10816,201,39,1,2019,2,2.5,19.68,14.7,2.7,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,17,10817,202,40,4,2019,2,2.8,19.05,17,2.96,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,18,10818,48,40,3,2019,2,2.1,NA,15,2.18,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,19,10819,42,40,2,2019,2,1.3,NA,9.4,1.42,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,8,20,10820,194,40,1,2019,2,2.3,NA,16.7,3.71,NA,2.7,2.96,14.7,17,19.68,19.05,2.5,2.8
WA_2019_2,WA,9,1,10901,97,41,4,2019,2,1.3,NA,12,1.83,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,2,10902,31,41,3,2019,2,1.9,NA,16.8,2.55,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,3,10903,63,41,2,2019,2,1.7,NA,11.3,1.86,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,4,10904,110,41,1,2019,2,2.8,NA,20.3,4.26,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,5,10905,184,42,4,2019,2,2.5,NA,18.7,3.12,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,6,10906,16,42,3,2019,2,1.8,NA,12.2,2.82,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,7,10907,201,42,2,2019,2,2.4,18.97,13.8,2.74,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,8,10908,55,42,1,2019,2,2.6,NA,20.9,3.76,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,9,10909,4,43,4,2019,2,2,NA,12.2,1.93,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,10,10910,202,43,3,2019,2,1.8,19.01,18.8,4.45,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,11,10911,102,43,2,2019,2,2.3,NA,18.5,3.94,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
WA_2019_2,WA,9,12,10912,7,43,1,2019,2,2.3,NA,15.8,3.05,NA,2.74,4.45,13.8,18.8,18.97,19.01,2.4,1.8
