merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
WA_2018_3,WA,10,12,11012,142,48,1,2018,3,NA,NA,NA,NA,NA,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,10,13,11013,85,49,4,2018,3,NA,NA,17,1.96,5,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,10,14,11014,15,49,3,2018,3,NA,NA,13,1.52,6,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,10,15,11015,148,49,2,2018,3,NA,NA,15,2.02,4,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,10,16,11016,202,49,1,2018,3,3.2,31.68,17,1.85,8,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,10,17,11017,59,50,4,2018,3,NA,NA,17,2.37,9,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,10,18,11018,105,50,3,2018,3,NA,NA,17,2.63,9,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,10,19,11019,201,50,2,2018,3,2.9,29.86,12,1.26,5,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,10,20,11020,153,50,1,2018,3,NA,NA,14,1.68,8,1.26,1.85,12,17,29.86,31.68,2.9,3.2
WA_2018_3,WA,11,1,11101,167,51,4,2018,3,NA,NA,24,3.44,18,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,2,11102,202,51,3,2018,3,2.6,25.07,21,2.58,10,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,3,11103,134,51,2,2018,3,NA,NA,16,1.9,8,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,4,11104,152,51,1,2018,3,NA,NA,14,1.32,8,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,5,11105,2,52,4,2018,3,NA,NA,23,2.88,14,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,6,11106,109,52,3,2018,3,NA,NA,12,2.21,13,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,7,11107,83,52,2,2018,3,NA,NA,12,1.14,6,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,8,11108,39,52,1,2018,3,NA,NA,15,0.72,4,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,9,11109,9,53,4,2018,3,NA,NA,19,1.5,6,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,10,11110,147,53,3,2018,3,NA,NA,19,2.78,17,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,11,11111,168,53,2,2018,3,NA,NA,19,2.85,21,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,12,11112,160,53,1,2018,3,NA,NA,13,2.33,18,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,13,11113,60,54,4,2018,3,NA,NA,22,3.1,15,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,14,11114,157,54,3,2018,3,NA,NA,19,3.06,11,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,15,11115,62,54,2,2018,3,NA,NA,19,2.01,7,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,16,11116,81,54,1,2018,3,NA,NA,14,1.09,4,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,17,11117,201,55,4,2018,3,2.5,26.32,19,2.22,8,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,18,11118,65,55,3,2018,3,NA,NA,24,2.59,8,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,19,11119,30,55,2,2018,3,NA,NA,16,1.37,5,2.22,2.58,19,21,26.32,25.07,2.5,2.6
WA_2018_3,WA,11,20,11120,144,55,1,2018,3,2.7,26.39,22,1.64,6,2.22,2.58,19,21,26.32,25.07,2.5,2.6
