merged,Location,Block,Position,ID,Treatment,row,col,Year,Cut,MSC,DM,Height,Yield,FD,Yield_201,Yield_202,Height_201,Height_202,DM_201,DM_202,MSC_201,MSC_202
WA_2018_1,WA,5,10,10510,17,23,3,2018,1,2.8,19.37,18,4.14,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,11,10511,172,23,2,2018,1,3.6,18.84,28,5.3,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,12,10512,23,23,1,2018,1,3.1,20.11,25,5.24,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,13,10513,99,24,4,2018,1,3.5,20.45,17,NA,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,14,10514,202,24,3,2018,1,3.4,19,21,3.39,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,15,10515,67,24,2,2018,1,3.6,19.87,24,4.15,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,16,10516,138,24,1,2018,1,4.4,21.16,23,4.15,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,17,10517,130,25,4,2018,1,4.1,20.98,22,NA,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,18,10518,87,25,3,2018,1,3.6,19.91,23,5.75,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,19,10519,161,25,2,2018,1,4,20.51,24,4.94,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,5,20,10520,106,25,1,2018,1,3.4,21.09,27,5.27,NA,4.75,3.39,25,21,19.4,19,4.3,3.4
WA_2018_1,WA,6,1,10601,188,26,4,2018,1,3.4,22.3,23,3.81,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,2,10602,151,26,3,2018,1,4.1,20.57,23,4.5,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,3,10603,19,26,2,2018,1,3.7,21.99,21,3.54,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,4,10604,202,26,1,2018,1,3.8,17.67,26,3.55,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,5,10605,154,27,4,2018,1,3.7,21.61,25,2.66,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,6,10606,5,27,3,2018,1,3.3,23.87,32,5.26,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,7,10607,80,27,2,2018,1,3.8,22.83,24,4.68,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,8,10608,176,27,1,2018,1,4.7,21.75,24,5.77,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,9,10609,183,28,4,2018,1,3.5,21.57,23,3.89,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,10,10610,117,28,3,2018,1,4.7,22.26,24,5.28,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,11,10611,118,28,2,2018,1,4,20.34,22,4.27,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,12,10612,79,28,1,2018,1,3.9,22.44,21,4.55,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,13,10613,201,29,4,2018,1,4.2,23.06,23,3.67,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,14,10614,46,29,3,2018,1,3.8,20.29,21,3.41,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,15,10615,113,29,2,2018,1,3,19.7,23,4.13,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
WA_2018_1,WA,6,16,10616,25,29,1,2018,1,3.9,21.68,NA,4.19,NA,3.67,3.55,23,26,23.06,17.67,4.2,3.8
