"component","genotype","trial","blup_psi","blup_without_psi","reg_blup","loading","score"
"fac_1","122","BLUE_OR_2019_1",0.0964311976843297,0.0964358415445787,0.0964358415445787,0.581384134125248,0.337938365104362
"fac_1","122","BLUE_ID_2019_1",-0.0527625792405438,0.0500588995790453,0.0500588995790453,0.589252597933467,0.337938365104362
"fac_1","123","BLUE_WA_2018_1",-3.48372297820089,-3.48388543382925,-3.48388543382925,1.14790913098389,-1.71499343603016
"fac_1","123","BLUE_OR_2018_1",0.471235678239707,-0.295332101290913,-0.295332101290913,0.544798760634188,-1.71499343603016
"fac_1","123","BLUE_ID_2019_1",0.105709998391666,0.0265407551113019,0.0265407551113019,0.589252597933467,-1.71499343603016
"fac_1","123","BLUE_OR_2019_1",-0.301131201433548,-0.301111631812475,-0.301111631812475,0.581384134125248,-1.71499343603016
"fac_1","123","BLUE_WA_2019_1",-0.787875082550529,-0.787848819734773,-0.787848819734773,0.707077225256508,-1.71499343603016
"fac_1","123","BLUE_ID_2018_1",-0.0694964087742325,-0.0559443013016564,-0.0559443013016564,0.22624881167111,-1.71499343603016
"fac_1","124","BLUE_ID_2018_1",0.142475360115714,-0.394720243928384,-0.394720243928384,0.22624881167111,-0.584147535394889
"fac_1","124","BLUE_ID_2019_1",-1.56417909350537,-1.16421533651593,-1.16421533651593,0.589252597933467,-0.584147535394889
"fac_1","124","BLUE_WA_2019_1",-0.748774845562873,-0.748900139465094,-0.748900139465094,0.707077225256508,-0.584147535394889
"fac_1","124","BLUE_OR_2018_1",-1.09016318989366,-0.823474546800569,-0.823474546800569,0.544798760634188,-0.584147535394889
"fac_1","124","BLUE_WA_2018_1",0.527348984779286,0.527493289719856,0.527493289719856,1.14790913098389,-0.584147535394889
"fac_1","124","BLUE_OR_2019_1",-0.889711768604413,-0.889885478205284,-0.889885478205284,0.581384134125248,-0.584147535394889
"fac_1","125","BLUE_ID_2018_1",0.790247975985838,-0.235976625474735,-0.235976625474735,0.22624881167111,-0.317213677248015
"fac_1","125","BLUE_WA_2019_1",-0.434272347373135,-0.434348115435947,-0.434348115435947,0.707077225256508,-0.317213677248015
"fac_1","125","BLUE_OR_2018_1",-0.24963995865897,-0.488797045247273,-0.488797045247273,0.544798760634188,-0.317213677248015
"fac_1","125","BLUE_WA_2018_1",0.385050716021661,0.385140573191882,0.385140573191882,1.14790913098389,-0.317213677248015
"fac_1","125","BLUE_ID_2019_1",-1.12211389792096,-0.699762252460181,-0.699762252460181,0.589252597933467,-0.317213677248015
"fac_1","125","BLUE_OR_2019_1",-0.528466194309874,-0.52857091016618,-0.52857091016618,0.581384134125248,-0.317213677248015
"fac_1","126","BLUE_ID_2018_1",0.184048007200328,-0.411950163681326,-0.411950163681326,0.22624881167111,-1.4066393357988
"fac_1","126","BLUE_WA_2018_1",-1.18720681806781,-1.18714552694537,-1.18714552694537,1.14790913098389,-1.4066393357988
"fac_1","126","BLUE_WA_2019_1",-1.11435368436695,-1.11446295234672,-1.11446295234672,0.707077225256508,-1.4066393357988
"fac_1","126","BLUE_ID_2019_1",-1.46141808264423,-1.12150342973996,-1.12150342973996,0.589252597933467,-1.4066393357988
"fac_1","126","BLUE_OR_2018_1",-0.806863372543436,-0.94663888238924,-0.94663888238924,0.544798760634188,-1.4066393357988
"fac_1","126","BLUE_OR_2019_1",-1.01401503431417,-1.01417474894306,-1.01417474894306,0.581384134125248,-1.4066393357988
"fac_1","127","BLUE_WA_2019_1",0.214640619896826,0.214679195301628,0.214679195301628,0.707077225256508,0.14894181606757
"fac_1","127","BLUE_WA_2018_1",-0.219095859651936,-0.219142511861453,-0.219142511861453,1.14790913098389,0.14894181606757
"fac_1","127","BLUE_ID_2018_1",0.564388570969148,0.119193628690391,0.119193628690391,0.22624881167111,0.14894181606757
