gen,ST1_MS_ID_2018_1,ST1_MS_ID_2019_1,ST1_MS_OR_2018_1,ST1_MS_OR_2019_1,ST1_MS_OR_2020_1,ST1_MS_WA_2018_1,ST1_MS_WA_2019_1,ST1_MS_WA_2019_2,ST1_MS_WA_2020_1,ST1_MS_WA_2020_2,ST1_MS_WA_2020_3,ST1_MS_WA_2020_4,ST1_MS_WA_2020_5,ST1_DM_ID_2018_1,ST1_DM_ID_2019_1,ST1_DM_OR_2018_1,ST1_DM_OR_2019_1,ST1_DM_OR_2020_1,ST1_DM_WA_2018_1,ST1_DM_WA_2019_1,ST1_DM_WA_2020_1,ST1_He_ID_2019_1,ST1_He_OR_2018_1,ST1_He_OR_2018_3,ST1_He_OR_2019_1,ST1_He_OR_2019_2,ST1_He_OR_2019_3,ST1_He_OR_2019_4,ST1_He_OR_2020_2,ST1_He_OR_2020_3,ST1_He_OR_2020_4,ST1_He_WA_2018_1,ST1_He_WA_2018_3,ST1_He_WA_2019_1,ST1_He_WA_2019_2,ST1_He_WA_2019_3,ST1_He_WA_2019_4,ST1_He_WA_2019_5,ST1_He_WA_2020_1,ST1_He_WA_2020_2,ST1_He_WA_2020_3,ST1_He_WA_2020_4,ST1_He_WA_2020_5,ST1_Yi_ID_2018_1,ST1_Yi_ID_2018_2,ST1_Yi_ID_2018_3,ST1_Yi_ID_2019_1,ST1_Yi_ID_2019_2,ST1_Yi_ID_2019_3,ST1_Yi_ID_2019_4,ST1_Yi_OR_2018_1,ST1_Yi_OR_2018_2,ST1_Yi_OR_2018_3,ST1_Yi_OR_2019_1,ST1_Yi_OR_2019_2,ST1_Yi_OR_2019_3,ST1_Yi_OR_2019_4,ST1_Yi_OR_2020_1,ST1_Yi_OR_2020_2,ST1_Yi_OR_2020_3,ST1_Yi_OR_2020_4,ST1_Yi_WA_2018_1,ST1_Yi_WA_2018_2,ST1_Yi_WA_2018_3,ST1_Yi_WA_2019_1,ST1_Yi_WA_2019_2,ST1_Yi_WA_2019_3,ST1_Yi_WA_2019_4,ST1_Yi_WA_2019_5,ST1_Yi_WA_2020_1,ST1_Yi_WA_2020_2,ST1_Yi_WA_2020_3,ST1_Yi_WA_2020_4,ST1_Yi_WA_2020_5,ST1_FD_ID_2019_4,ST1_FD_WA_2018_3,ST1_FD_WA_2019_5,ST2_He_OR_2018,ST2_He_OR_2019,ST2_He_OR_2020,ST2_He_WA_2018,ST2_He_WA_2019,ST2_He_WA_2020,ST2_Yi_ID_2018,ST2_Yi_ID_2019,ST2_Yi_OR_2018,ST2_Yi_OR_2019,ST2_Yi_OR_2020,ST2_Yi_WA_2018,ST2_Yi_WA_2019,ST2_Yi_WA_2020,ST3_MS_ID,ST3_MS_OR,ST3_MS_WA,ST3_DM_ID,ST3_DM_OR,ST3_DM_WA,ST3_He_OR,ST3_He_WA,ST3_Yi_ID,ST3_Yi_OR,ST3_Yi_WA,ST4_MS_Overall,ST4_DM_Overall,ST4_He_Overall,ST4_Yi_Overall,ST4_FD_Overall,PC1,PC2,PC3
115,2.97001683791319,2.37668042414704,2.33128013285777,3.38888104699846,3.89213029255844,3.91342873663994,2.81802898587301,2.34140818108284,3.59133072870285,2.46721047243153,3.92054229772042,4.16653360739421,2.16893510569926,20.9869965362534,17.6395750769154,20.7498833474376,20.025856593082,21.9086515557339,22.7131825054238,17.4019011689719,17.751583761456,30.0653348556593,22.9239324961126,16.1664153784687,29.919316376877,27.1975370252427,25.6271684593312,19.3155658501411,22.9671870826026,23.5551309348076,19.8035070535529,23.0407569519555,21.3015277627917,26.7008809005671,16.2911746660396,16.2505742556085,15.2160434004903,16.4783951811665,24.5886595927068,12.7526118423843,18.2390746910503,17.3997833513981,12.295010127164,3.06387086693999,3.94295859478519,2.12606378937656,7.26364739514174,6.22043315598852,4.56169171281021,4.31988509064924,3.55065272334046,5.13989813722939,2.78153430413604,6.34563603499113,4.16312861610329,3.69286404732601,2.67999176702945,6.27919728988514,22.6010967394587,3.33611567517531,2.27945962110216,4.57426644081807,3.74095756299079,2.22181161552838,6.34012511787432,2.59239668219541,2.80153085457725,2.33267433594708,2.14004123166239,4.14775230458205,1.37423483391027,2.01720602956869,3.57034424890882,0.757424699291991,6.48668913281416,8.30272007925227,9.34047424031099,19.8435660350671,25.3521753972001,22.3865384910905,22.5529784600207,18.3521861487818,16.3668517803264,3.17976935574509,5.70527353793172,3.88631628446428,4.30846686441769,8.91074981782931,3.52522722211889,3.34121759695401,2.28370505089041,2.67250732359918,3.18283791538429,3.17132644407102,19.225322391393,21.1032619150431,19.0935343250519,23.170790575729,18.2309360398488,4.63294417324862,5.86986731143704,2.96042565062821,3.10356975769376,19.8972038181592,20.8225267380054,4.28899650062336,8.04329448412581,11.9512684806423,-18.3770599954808,-6.73059923251462
116,2.89392255044227,2.29983070068229,2.27385150380885,2.85037480046992,3.82426599209927,3.16456429183995,2.68671252385483,1.7728632055732,3.29802114388777,2.67114476121926,3.24149314418996,3.7758965324676,2.18185346052069,20.6298479048549,17.8177384549757,19.6089053711509,19.6858789217985,21.4175718327445,21.0701445968533,17.0977380368271,19.001856898207,30.2740322948543,22.60878988435,12.7505118555551,28.769517488394,26.3282449262047,24.751929423621,17.6045365639577,21.620544338,21.5117440650168,15.4576152541609,22.4646962591742,20.2362315157184,26.1575302803831,14.737124113802,15.3540006677911,15.3967880469913,14.9024445770781,24.1117196214612,17.047910944682,17.8192055727501,20.0315730259154,12.2696661641014,3.52788344393075,3.6781707037141,1.97360925708591,7.2493011599523,6.67849509831808,4.87030859002056,2.50556111485371,3.98288270327533,5.22321180740174,3.036705700552,6.45509546115038,4.22627347099681,3.87685750835748,2.99874968694633,6.40205067411881,22.1563719847966,3.21220501230802,2.17501940280793,3.52625388127416,3.94050374388983,2.27175973325312,5.00991014330733,3.08844135535293,3.65571000044389,3.00880081318715,2.41720698898949,6.3060894605504,3.16626344170517,3.43699196983995,4.69377118329315,1.12209020825104,6.80932389223565,8.09764541292982,9.16796047318816,17.7305690079643,24.3245843013196,18.231714054472,21.7400415633957,17.6401928910164,18.5984390173259,3.05346588733983,5.24515834755936,4.07885545301005,4.19899097084203,8.14391700632157,3.23504398183649,3.46059982140649,3.78065523356327,2.59855047020127,3.03211724716305,2.86173238128015,19.2863635892925,20.1432571359372,18.9999184846398,20.8590077588274,18.6650891096128,4.2745687204318,5.60189821253971,3.52825901758735,2.8411380470043,19.5412102521765,20.1002889492711,4.5120176033524,8.02497659278454,9.98434869137938,15.2092610574808,-0.985025836548294
117,2.12033264412429,2.00303409387205,2.40517922021434,2.93031036152455,3.92255361568682,3.99471429567815,2.69519633549127,2.28046395513904,3.47438564034636,2.76917964640582,3.88082848516751,3.9729161148124,1.88261917171398,21.7459352882508,17.0722990854854,19.8791585605746,19.822650499748,21.5723376062343,23.1221144444878,17.2201015772928,20.2792740222567,30.2037532037479,23.050224415721,16.4459501114543,35.6570200742454,27.5459015756,25.9779163868101,19.5824337737251,22.928871244854,29.0581710585247,18.9256857347841,23.1790260140405,16.8562028536829,26.9186261063318,16.1198889814782,16.5446126711015,15.220358821853,15.7012482118993,24.779791043226,15.052420350206,19.8683460783242,23.6055656136911,12.227598283434,3.29463291315251,3.3215466276008,2.09809314196936,7.32593110885274,6.02950624666558,5.1839447661878,4.86180356598583,5.43427361137795,5.16373175375317,3.39796950424306,6.52715879439763,4.37926517251357,3.76292438955858,2.79281177040975,6.35348651913245,22.5618501225286,3.58699560576726,2.17118272746641,5.4609847443852,3.87958030088449,2.23270672400048,4.47654195475731,2.77498105685501,3.14718357630479,2.0724891953531,1.73847712750249,5.53487133508844,1.8817049984605,2.5782452004878,4.2117909246813,0.886475361290191,9.157060919918,8.28316376294545,9.70548462803203,20.016289362066,27.0143115568683,23.6422015174175,19.9834886708044,18.0492456902582,18.9898078715593,2.96820457425404,5.98675472505953,4.89161954846179,4.45879354628994,8.74076442245107,3.86654525178748,2.87247067498301,2.98421788019427,2.05760055328789,3.06661904944279,3.13228640253067,19.3644089700045,20.0885898960743,20.3289986304752,24.3729976994034,18.7575061179959,4.71745731268494,6.1457070176864,3.13361659333438,2.94859335232128,20.0892338855413,21.6113460276698,4.4878432529553,9.04856977029849,0.868340803581741,2.22283120588001,-5.20251204215962
118,1.17584501796711,2.09420124649935,2.23809993900421,2.90540038878566,3.87629137369523,3.66204259899787,2.87425412713912,2.06963110600929,3.36728433946576,2.86606395292994,3.73044968285684,3.77304272321315,2.048369661295,20.3121020001421,17.1936318224471,21.2487507128189,20.0991831145103,21.9760871697713,21.3332370240364,17.4675031961365,18.3193591067377,31.5600522114474,23.1457115440346,15.2450220791871,34.6349762459508,27.8092939896105,26.2431108066965,21.8744074782156,20.8473441040292,27.0368790586322,21.1593851448162,22.8215084131102,13.6449432172487,27.0832594769146,14.5380061021419,16.6635997361903,14.7770595273585,16.0022553648959,24.9243022154139,17.5621139275869,19.3779414383438,19.1670451227359,12.2913018644158,1.91897620106192,3.56136844453132,2.20096940450154,7.08601260944915,6.24406719486314,4.92027624218908,3.56423950634097,4.506030267391,5.1545004855636,2.76632452188128,6.59689205187783,4.25339234305181,3.73133718158253,2.76635748144132,6.32097754625808,19.6507186234219,3.39272104298498,2.26492840386527,4.44615116782686,3.900740140246,2.32040904348502,6.76427833500855,2.71002999845592,2.61879567647522,2.07086187882933,1.74211590027936,4.76479674765324,2.8894604304582,2.57217919417202,3.62254117183261,0.850528896703002,6.97522197284026,8.20485400923568,9.76676327138025,19.2727217780351,28.3954316440868,23.3331171851478,17.7295507964622,17.4131653622199,18.6114930394129,2.61669761506943,5.49359488036653,4.22939572938055,4.3882708945974,8.08506798034734,3.56716554795379,3.16036931363843,2.93389474143704,1.63308794974265,3.01073318934669,3.07743718747268,18.500425876621,21.5752258850474,18.8149246093951,24.7248415835355,17.9170715890786,4.27328275354382,5.67459773224035,3.16974827095412,2.8216135506045,19.743731768325,21.2913417758626,4.26364445592522,8.3156130844854,15.5832778671913,-37.6201782828368,-3.68390323499365
119,0.993859253898567,2.10441350156511,2.7281879548825,2.38528585158923,3.88826340356889,3.92789989132892,2.62638474927544,2.23847197113054,3.57508112486828,2.81473620216909,3.82257563704875,4.28865850456959,1.41753734553835,21.6391922343388,16.8587633359088,19.8700460649477,19.9305063711209,21.7671346390494,23.0071498593206,17.3165955015353,18.7677764687623,28.392532073705,23.0923025613994,15.6524003730249,23.4408238845485,27.6619706956094,26.0947791475837,19.6713489314035,24.4956668576244,25.1025437763139,19.8347282118913,22.3009748886085,18.2735845728879,26.9911748055465,15.4899980190378,16.6083952819044,15.8323963066948,17.3870358961761,24.843472528499,15.4343421355819,20.0762428056112,23.8012196707462,12.4190919900098,3.5735012071508,3.56441790165514,1.84228013961834,7.09653407037,6.22603782176564,4.84647032475938,4.66819777367465,3.98630610198485,5.17238390546592,2.79358814758042,6.54777717592619,4.19895257874183,3.79693857203098,2.82710988806433,6.39544235728896,24.5476308306437,3.90155556523773,2.15912538088655,3.6340429685172,3.84000718211708,2.47897644031964,5.90701210215408,2.78818435684845,2.9032256702084,1.80506239016705,2.61125853598361,5.66165891566687,2.46143193894254,2.86896973827419,3.86250397787179,0.917102384113163,9.32773091727543,9.7477539709498,10.5560633613948,19.5250259739987,23.954242432256,23.2940885787289,20.0005277212788,18.5345201655232,19.2911486471128,3.01343251673281,5.79562988206339,4.01717152631791,4.39639518376359,9.33510013146447,3.3276159910707,3.17784078114258,3.14213719818181,1.54587383348677,2.97585982535166,3.10390349383525,19.1110677464766,20.5739024978235,19.6482209418724,22.7696515654443,19.0645380264341,4.61903476918589,6.08619100804339,3.1976727241684,2.83164272241794,19.894645559373,21.0407738824731,4.51237697883966,9.87718274987335,7.02234521684556,-0.0862420346663164,-19.7897365925397
120,2.55694821705536,2.20331476186527,2.54725465501372,2.63637748077309,3.92116387293068,3.97074484183712,2.67434797897744,2.41588121755349,3.71230694689242,2.76833033257132,3.91525303096421,4.59534015552229,1.97197135713054,20.3583466912107,18.4309420940581,20.6667132681597,20.4619679769093,22.5506335866284,22.4108440603082,17.7920709232622,18.5670968250441,28.2071015263211,22.9993253013802,13.5894479698715,35.9599759159156,27.4521257623477,25.8365553328256,19.4748785871887,24.1627243000376,20.3051476965459,20.7631852270737,22.8922696436652,20.2211840232053,26.8308688043622,14.4301222232464,16.5197233942787,14.7604653544068,17.4338641619243,24.7027598160162,16.3859660669913,19.851654409752,23.9353887614005,12.2911263331592,2.70320082837983,3.26854792698474,1.79740219104573,7.22114182060424,6.18312902021321,4.73309302648384,4.65385750918121,3.33324519298084,5.06906854075966,2.31008337707677,6.60051987435561,4.02280465533845,3.58692393875302,2.53614804753483,6.25357313496951,23.6435729318597,3.52257509786743,2.16976324811182,4.80979615989174,2.83407085692859,1.89307168371287,4.35422960233195,2.2996964372833,2.41071640119218,2.01867190395609,1.73983618098272,3.98363851584613,1.15682868889914,1.79805825878294,3.55069049649477,0.574272760674471,9.08621719863242,8.60892982407738,9.85237238436688,18.2478424745889,26.9199733752881,22.1082097112916,21.7287326598384,17.8286683027945,19.6298459985011,2.64959804571854,5.91302094951203,3.57681916572371,4.38821800488336,9.3849840314378,3.18035835937129,2.59398445467401,2.15285233089895,2.37732879697408,2.98863575106714,3.26806909364776,19.2141737091161,21.4142133619346,19.3318718289393,23.306062265925,19.1708029212069,4.55430874386879,5.97578914576833,2.54626958953205,3.068402680699,20.1548269281976,21.3184482096325,4.09781381643475,9.18250646902557,9.1777556815284,15.139262665916,6.05487119689984
121,2.42805325072796,2.20147106837969,2.48593955397044,3.18312297083709,3.88681532157325,3.80615126897514,2.7758716350141,2.30440869381913,3.50567994794019,3.35729759752458,3.82086969005818,4.08075541444687,2.37191791765046,20.0722070902322,17.4864383688088,20.183260908886,19.7209215401711,21.5621270854649,21.4670871477475,17.1290891326874,18.5588183727693,29.174135356297,23.6720034923499,15.3545411122454,38.2957740795335,29.2610222080639,27.7047705129773,22.4639667964272,22.7475728680156,28.0912392249971,20.9749920306486,23.8597752909738,29.1209753369525,27.9906615413818,16.5120332432476,18.3383804175156,17.393216484346,19.4907810122068,25.7207976981807,23.475048194668,19.7467686069272,21.5590727369332,13.7683461232662,2.1191608294282,3.46166358717729,2.72063558115059,7.36053042913087,6.28570623672814,4.9952114045798,3.86330200139031,3.46413185951148,5.29184048656423,2.76684077584303,6.2997897687305,4.50329617192252,3.9960090750807,3.22946465705948,6.70823997518855,22.0719920986852,2.60123707973804,2.61097259499776,3.40772468709615,3.97255964751014,2.46065761220619,4.84605435163224,3.45503748123781,3.8917469011576,3.46491479392302,2.79459499394231,5.97860343062768,3.99398410753776,3.90699544246338,5.19900326926728,1.36066321706504,8.55164796662419,13.3985457083243,12.8642537509359,19.3387111049688,28.7457906986784,22.9314876527115,27.0654515169683,20.1096171377101,21.3161517621321,2.79256340696438,5.52506710155185,3.70237549719874,4.27727776719343,8.13886311371394,3.25861205585597,3.72302695073653,4.12859164592206,2.31276026416304,3.17495454119869,3.25704687294959,18.7235910286876,20.6579662745909,18.9855399470897,24.7917300537015,21.8297086659823,4.35607048897179,5.52868943903401,3.7724765494413,3.09295033314747,19.5224937058459,23.3961761076434,4.61556659834107,11.6048158086281,-22.5379590354988,-7.56722003291412,21.1686739849699
122,2.33529672835765,2.00532230552492,2.50325830684988,2.72218201083939,3.84827686013124,3.69869522882329,3.08310863990822,2.30936071073453,3.3510754919761,2.55274090165374,3.77515133772724,4.00437298610526,1.81196854034664,19.6606011340552,17.373500146667,20.4627687310745,19.9631555479195,21.7673885539679,22.3796668533544,17.3458052900473,20.1513812916596,29.0250525924439,23.0565588200869,15.8047509406768,30.9804201899706,27.5633748726436,25.9955087966019,19.5958186434181,26.3689721862582,22.8050195407989,20.9491139715332,22.9549319224488,19.8414600028684,26.9295475190898,15.133203130411,16.4556276350787,14.46960112256,14.7072699013428,24.78937759396,16.5299594868545,17.2038092552284,27.2771422219617,12.127321441834,2.78857751719416,3.35779619968725,2.21150858728007,7.30685450266651,6.10814196548762,4.94349125064716,4.24015530421059,3.40317270406154,5.20293491450676,3.18612152656495,6.52763161801827,4.31080556872016,3.83060227378182,2.94742290277976,6.52009013633489,27.2138447497791,4.15297964458509,2.60958592309865,4.78015143756191,4.80744540872548,2.57448811727799,4.9981618313353,2.97242018509666,2.73219805728248,2.3246813205299,1.87604918713874,6.18625688052876,2.56252512279811,2.88417162697104,4.27941976059744,1.02306740568505,9.02207129696012,9.47947797258681,10.2032299986008,19.6189806467544,25.8079861930337,24.2174756370098,21.5088455314729,17.1648757836843,19.4570892658041,2.81611681680031,5.67657855366829,3.94442029908621,4.43341733197447,10.5299135843654,4.0766184098438,2.9319537722271,3.36509199522253,2.16738762819744,3.02397973162837,3.09154219398987,18.3050668862137,20.7215433817401,20.0081992497231,23.8716028222495,18.7926250346638,4.46129087665826,6.53516917817569,3.36531762814388,2.92313923453678,19.8880334435932,21.3892655358214,4.67299205261075,9.56825975604924,-17.8320274113701,0.845547685181783,-26.5924799416658
123,2.04979818134755,2.3003146228001,2.4980724027629,3.10304559506618,3.85933811383655,3.60947964401201,2.74997632025813,2.1950546963134,3.35889406172764,2.6773100092645,3.49463267792287,3.85087225207244,1.93055115359385,20.5568145811411,17.513362250977,20.6313611455179,19.7125136351998,21.5851459016059,18.2998596716289,17.1215669483593,19.0233606352064,28.6099790959234,23.3196510916862,14.7564072856634,32.300716515965,28.3357148519823,26.7261895027413,19.6292107161616,26.5540361035426,23.1381427574286,20.056866742731,22.318854030722,23.1342615914396,27.3831559604857,15.9219092292738,17.4701245896912,18.9082037449657,20.340858458847,25.187544061356,15.7190620448552,18.8631679925666,24.7293762458167,13.3436173122656,3.45034117150898,3.56291132583236,2.28471931770379,7.814353135556,6.58393441254627,4.68506035444686,4.02447568715063,3.41973960793069,5.39953355195022,3.20218626886428,6.38699967374145,4.58287623606165,4.18014586485757,3.57949185358143,6.91570698805967,28.3339003708109,3.07531032582087,2.95724436238708,3.5266045530429,5.45367320206986,4.02714588554498,5.80634582782241,4.02536091301867,4.46345046490837,3.3932608225289,3.82512594424078,7.93720474785293,4.50252266848689,4.78386302176265,5.43924810224437,1.74623555102715,9.60771474489588,14.9320258852338,13.6456294823844,18.9694274714726,25.4734364633419,22.9086675460452,22.6005283235101,21.0322907477199,19.4739709298833,2.96734634004177,5.58770803440597,3.8150925607948,4.16825853612466,9.82124195024633,4.38589964379435,4.33925090332849,4.91578568080068,2.17519351516088,3.17944306006222,2.98604731486961,19.0253769272806,21.1910908125593,17.8218345173204,23.1580300622865,20.7331429636491,4.46160744300052,6.14196182522002,4.58598177871206,2.89825690238293,19.3054980962045,22.1248659057323,5.26996684559231,12.7284567041714,-8.57440672671107,-0.661430799590707,11.9454284194932
124,2.57951158758983,2.39996330871001,2.38227993420552,3.46936354441996,3.92651911219737,3.92848805828579,2.92774608962272,2.19036683764675,3.57028427907325,2.70626184314169,3.85985724125745,3.85803056735007,2.23470987183945,20.8000550112739,15.9292345051014,18.9953270465691,18.921788228651,20.5092159577114,22.3025169741573,16.414139559336,19.3112291427711,25.8749414684779,22.0566227746166,9.9592303837296,26.2920933310439,24.6652688847076,23.2184071685033,14.8701001680067,22.3715656402282,19.731053353275,13.9905433726875,21.6291316904294,15.491223750163,25.2055157627626,14.6606403265438,14.0304695962926,13.53123766554,16.2537816181766,23.2760644113771,16.5179618405615,16.7961005074985,27.0611998318641,10.7331845444799,3.2707769264709,4.17965776791446,1.90480344986247,7.16266687006032,6.08187338239448,4.82728171938572,2.98040794987843,2.84679500596026,5.14055465176963,2.19739201772433,6.42379264761462,4.13439759380449,3.69157342004169,2.64918378612551,6.22386087398936,23.4873442609624,2.22278232291334,1.76790806559773,3.30615621204465,4.83178109153128,2.43968318681476,3.47537050387777,2.582224928519,3.17984734267838,1.98070562610786,2.42930415315647,4.18106457843193,2.28166087772023,2.90387308431612,3.4901509916701,0.775006664358191,6.69108833240563,6.72713446217025,8.14221375674671,16.0045136146519,21.785192589932,18.2905059264365,18.8053601163358,17.152023474282,19.38334490968,3.33785912145776,5.27050228931811,3.31811975160939,4.15187428572086,7.9532071069048,3.5673482882532,2.77601752353305,2.74187973600593,2.48915766738756,3.25299173372684,3.14651651345953,18.4262723626553,19.6011595826239,19.4932558862266,19.2205701200405,18.2804569533742,4.37374500056655,5.30823043199656,2.93561985590126,3.07949094425691,19.1479383031964,19.0098335495893,4.16289941786119,7.1868121837742,7.47787037698858,18.7345915684947,17.5344290523955
125,0.996306538775217,2.00428838401466,2.37620854132773,2.7863446037787,3.82733315673154,3.34621069347739,2.48831463728788,1.63142869314029,3.32883841487067,2.2763341287898,3.33727684301607,3.9021658123972,1.05383453921912,21.3256709396612,15.8801081061207,19.3390063969344,18.5321797562367,20.0802797750991,22.1566651853765,16.0655739231509,13.33843969646,27.6182626708627,20.9499795808029,8.94348516482656,33.9355402970834,21.3329475193652,20.1449499917306,10.9639966519895,17.1574300163307,21.6259693052447,8.37130952863436,19.9554734867708,17.5745527820018,23.29750572782,10.8710239484658,11.5370822001729,10.4413027672019,12.8609857763879,21.6012595664069,14.2608730969264,13.619045976181,13.1036241075115,8.54063594945137,3.7624151100588,3.74749263497982,1.4391157716074,7.29892851939151,5.44729083068608,4.35352019182355,2.13915993469278,4.28717854688232,5.08168735015069,1.83355833427231,6.52367926762203,3.76621664079206,3.53953988871573,2.41382293286457,6.09836004455696,18.3550445526421,2.92594036971721,1.46755841656394,4.56206042672706,3.74767518313297,2.17654916131324,4.4954059463421,2.17225832511516,2.44913968640098,2.79283791350802,2.00203927381308,2.55614740538968,1.59157001243216,2.00349870378414,3.42105134830534,0.502325965095527,5.95588140130864,5.1166896818079,7.0417861889382,15.3796265431099,21.7375080439907,15.3726818138657,19.6128683898294,14.3216821338935,14.3610434995429,3.05252573293321,4.76165112227689,3.81708777381303,4.03658385726669,7.03116304873871,3.52459372467342,2.85406136818305,1.99811484136788,1.49932671460729,3.04664027785845,2.69515470380452,18.8633917925967,19.9326482288111,17.0731068137692,18.0787065367271,15.0380287313116,3.96195329719947,5.01448628791235,2.67076632679139,2.56576038360202,18.3397404723799,16.7594198232804,3.83719576417352,6.03811909068492,9.52645002250367,34.4787686497964,-0.12189108733962
126,2.66289549076893,2.99075399864458,2.44552830788669,2.60524123464455,3.90390329728428,3.96061454282627,3.23752471637315,2.1553005467268,3.50434702749099,2.50768662549864,3.73065810461844,3.67759496254357,2.02447019427921,20.7774670389769,15.7963471664606,19.0392979841295,18.4438767161646,19.9512542145157,20.5846693787976,15.9865730606976,16.6130685788624,28.3250349985842,21.8003404324245,10.1953350927184,33.2479307790535,24.0515869921457,22.5066395379846,14.8510983897169,20.0490596793148,23.8060358615889,12.536023792009,20.8864824704506,17.537699042494,24.7636486068314,10.8368129042809,13.526053687839,14.447669065083,13.7457519959067,22.8882041590545,13.3302630921721,15.446612606045,19.6015334045169,10.0510175106762,3.50738123312658,3.78721388194313,1.7547930976536,7.53025161406567,5.53815477696748,4.38796543396831,2.54216628152187,4.00464540300912,5.22785889547821,2.60570840316338,6.23236834588941,4.00169223812795,3.85393196848221,2.9366624139871,6.51390972419782,21.5406981266085,3.26970604338118,1.86257534188383,3.75135537287839,4.80901134147274,2.61066640511874,6.02129366863771,2.98306549757944,3.61319601168348,2.94660549971989,2.96172412287156,5.9240556513569,2.44316364234082,3.67638076665128,5.01730139216364,1.06442955647985,5.3965804206944,7.24897795139067,8.70835372750282,16.1511871954584,24.1017543053637,18.5350435657623,19.5884788408933,16.08552983121,16.1584178471481,2.98185576219914,4.79599717908918,3.93666072534182,3.99326189466818,7.80213853162233,3.74615569457695,3.74139533469089,3.66896423600503,2.83159960225379,2.95419395750931,3.08813649388459,18.5276617361966,19.4903112708069,17.8154770964887,20.3543977775269,16.5425565369363,3.95674682154874,5.33988621311122,3.70951689109973,3.03127069612201,18.3990692673256,18.5650379136769,4.4812881339487,7.11797069986263,-6.82046333700388,48.1975224929387,4.39852140597469
127,2.2871121808968,2.40025256125749,2.62934407375229,3.27914221689665,3.98988898581762,4.05907443083586,2.9174230748166,1.96697327035259,3.62397510629919,2.87574269546016,3.91250603926321,3.7501054362021,1.71718765647815,21.1219959205574,17.9832610577364,19.4317141509017,19.7255693949821,21.5295885254867,21.5553528577242,17.1332473648199,17.6450429686751,27.7313873891882,22.7949222490901,12.8437693019207,35.7103523424643,26.6551755111222,25.2688709775366,19.0429530275284,28.8261911264564,29.8928040030275,18.1065870029133,21.5133299714301,14.603825948217,26.4784489122755,14.2133925825399,15.6808964358025,16.5007934898584,17.4964034966147,24.393414198372,17.3125141928484,17.3861565674544,18.1683125436281,11.6568739216082,2.61838324038022,3.04234570125571,1.45463297308895,7.58139340299091,6.35645508322215,4.93238490922353,4.29208014730393,4.04726735980928,5.22257647341769,2.8684271116736,6.44983656010211,4.42889122161221,3.87977946474756,2.98768235496067,6.58055424709916,30.9874929260707,3.88657388287533,2.43746639201777,4.45663250839996,4.35269337022044,2.56618202016191,3.48298812730077,3.04476498181613,3.10139108886856,2.23563519134581,2.43658403973084,5.88781893043712,2.805942174757,3.49215417816924,4.63642171236164,1.09695423408007,5.7947785852586,6.24078209103009,7.86023911232374,17.7874999849808,26.533964238141,26.9049403442521,17.4811960349087,18.3808662001733,17.7086634069618,2.1758756606992,5.84494079208433,4.04337259458457,4.42083389318566,11.0449043105633,3.80445878531497,2.7700352707886,3.61375241111247,2.34254703567654,3.29957745954468,3.06839470311562,19.6661748380864,20.1305029289314,18.6774497251385,24.6115038393778,17.8489411334229,4.32008672701057,6.73879698087897,3.33721974281732,3.03144059448683,19.5157215301104,21.012607963268,4.76291567772584,6.63193326287081,3.32816598786562,22.6089790673052,-24.4031823036417
128,1.69040707280998,2.39972419568478,2.57303389353534,2.73525600500366,3.91761985037835,3.87546867455915,2.83743082391717,1.92405900185702,3.6306212007888,3.20280195910054,3.78141697827444,3.26863471887321,1.79871973039337,20.9895488224278,17.2270283745864,19.9230400586251,20.0264785941248,21.9131188067074,21.9279456192039,17.4024576460625,19.7059869342234,29.8835992811956,22.5372222286483,14.8488656022159,35.348700813416,26.0842076068554,24.5531660586351,16.9307567853175,22.2069246163216,25.9206549460715,16.6034068164319,22.3863415043211,15.5783042258416,26.0341374776989,14.4200163275936,15.2271956043058,12.0400036308152,15.0923913619644,24.0034084176493,17.360272259288,17.3907719320991,23.3468562116909,11.4834809510702,3.40664741776149,4.07790440667325,1.68757074252746,7.30686006851333,6.65606100474952,4.70642082893375,2.91969981463367,3.27245528896073,5.1534385361049,2.58724588746677,6.69217888983545,4.46883480466445,3.69377490730776,2.68029018340772,6.36674338800044,22.3893467798479,2.57717854528584,1.93955426440992,4.51540232131291,3.6767446558787,2.06752690457369,5.86305336254608,2.59647447781946,2.84965969457961,2.1703764705257,2.09862269561694,5.50920948822755,1.85866338524793,2.13722928200923,4.16277756580944,0.779198499150996,7.23626981927099,7.32034573443516,9.14985172342872,19.0288562128963,25.5097183551008,21.5869825278823,19.0493438288689,16.1842651162969,19.0748272921608,3.10766169468557,5.47029059125123,3.69286155467565,4.53299141167105,8.11905523461703,3.42519695530856,3.14747983881965,2.85628826261729,2.0447800965929,3.06765279194264,3.02667753053169,18.9453300421389,20.6464397251864,19.6374251507236,22.7054974581235,17.8305883036011,4.45023848887277,5.63078317931178,3.09518285835366,2.89501493116737,19.8894506069952,20.4218493027021,4.28603692136718,7.90215575904496,10.2707403520206,24.855243449843,-4.64023123644836
