,env,loc,year,cut,block,gen,row,col,FDR,cov1,cov2,date_init,date,harv_days1,harv_days2,harv_days3,cut_freq,cons_days,cons_days1
798,ID_2019_4,ID,2019,4,7,65,35,3,3.87407075457869,2.5592895225092,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
799,ID_2019_4,ID,2019,4,7,190,35,2,4.4584179688318,2.5592895225092,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
800,ID_2019_4,ID,2019,4,7,201,35,1,2.5592895225092,2.5592895225092,2.99754993319903,2019-01-01,2019-09-10,28,28,252,28,419,617
801,ID_2019_4,ID,2019,4,8,135,36,4,2.26711591538265,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
802,ID_2019_4,ID,2019,4,8,117,36,3,3.28972354032559,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
803,ID_2019_4,ID,2019,4,8,21,36,2,3.28972354032559,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
804,ID_2019_4,ID,2019,4,8,185,36,1,4.31233116526852,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
805,ID_2019_4,ID,2019,4,8,20,37,4,2.99754993319903,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
806,ID_2019_4,ID,2019,4,8,114,37,3,2.70537632607248,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
807,ID_2019_4,ID,2019,4,8,176,37,2,2.99754993319903,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
808,ID_2019_4,ID,2019,4,8,46,37,1,3.28972354032559,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
809,ID_2019_4,ID,2019,4,8,81,38,4,2.70537632607248,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
810,ID_2019_4,ID,2019,4,8,171,38,3,2.99754993319903,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
811,ID_2019_4,ID,2019,4,8,201,38,2,2.99754993319903,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
812,ID_2019_4,ID,2019,4,8,194,38,1,3.28972354032559,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
813,ID_2019_4,ID,2019,4,8,11,39,4,2.85146312963576,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
814,ID_2019_4,ID,2019,4,8,45,39,3,2.70537632607248,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
815,ID_2019_4,ID,2019,4,8,163,39,2,3.58189714745214,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
816,ID_2019_4,ID,2019,4,8,202,39,1,4.89667837952163,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
817,ID_2019_4,ID,2019,4,8,141,40,4,3.43581034388886,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
818,ID_2019_4,ID,2019,4,8,49,40,3,2.99754993319903,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
819,ID_2019_4,ID,2019,4,8,143,40,2,3.28972354032559,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
820,ID_2019_4,ID,2019,4,8,19,40,1,2.5592895225092,2.99754993319903,4.89667837952163,2019-01-01,2019-09-10,28,28,252,28,419,617
821,ID_2019_4,ID,2019,4,9,1,41,4,3.87407075457869,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
822,ID_2019_4,ID,2019,4,9,123,41,3,3.58189714745214,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
823,ID_2019_4,ID,2019,4,9,35,41,2,3.28972354032559,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
824,ID_2019_4,ID,2019,4,9,86,41,1,3.28972354032559,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
825,ID_2019_4,ID,2019,4,9,27,42,4,2.41320271894593,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
826,ID_2019_4,ID,2019,4,9,131,42,3,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
827,ID_2019_4,ID,2019,4,9,181,42,2,3.87407075457869,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
828,ID_2019_4,ID,2019,4,9,70,42,1,3.43581034388886,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
829,ID_2019_4,ID,2019,4,9,14,43,4,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
830,ID_2019_4,ID,2019,4,9,121,43,3,3.28972354032559,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
831,ID_2019_4,ID,2019,4,9,106,43,2,2.85146312963576,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
832,ID_2019_4,ID,2019,4,9,53,43,1,3.14363673676231,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
833,ID_2019_4,ID,2019,4,9,201,44,4,2.70537632607248,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
834,ID_2019_4,ID,2019,4,9,38,44,3,2.70537632607248,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
835,ID_2019_4,ID,2019,4,9,115,44,2,3.28972354032559,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
836,ID_2019_4,ID,2019,4,9,5,44,1,3.87407075457869,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
837,ID_2019_4,ID,2019,4,9,160,45,4,4.75059157595835,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
838,ID_2019_4,ID,2019,4,9,175,45,3,3.43581034388886,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
839,ID_2019_4,ID,2019,4,9,202,45,2,4.4584179688318,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
840,ID_2019_4,ID,2019,4,9,118,45,1,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
841,ID_2019_4,ID,2019,4,10,105,46,4,NA,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
842,ID_2019_4,ID,2019,4,10,58,46,3,2.70537632607248,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
843,ID_2019_4,ID,2019,4,10,62,46,2,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
844,ID_2019_4,ID,2019,4,10,201,46,1,2.70537632607248,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
845,ID_2019_4,ID,2019,4,10,95,47,4,4.16624436170525,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
846,ID_2019_4,ID,2019,4,10,82,47,3,3.28972354032559,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
847,ID_2019_4,ID,2019,4,10,12,47,2,2.85146312963576,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
848,ID_2019_4,ID,2019,4,10,128,47,1,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
849,ID_2019_4,ID,2019,4,10,136,48,4,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
850,ID_2019_4,ID,2019,4,10,101,48,3,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
851,ID_2019_4,ID,2019,4,10,98,48,2,4.4584179688318,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
852,ID_2019_4,ID,2019,4,10,142,48,1,2.85146312963576,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
853,ID_2019_4,ID,2019,4,10,202,49,4,4.4584179688318,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
854,ID_2019_4,ID,2019,4,10,139,49,3,3.14363673676231,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
855,ID_2019_4,ID,2019,4,10,52,49,2,2.70537632607248,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
856,ID_2019_4,ID,2019,4,10,37,49,1,2.70537632607248,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
857,ID_2019_4,ID,2019,4,10,77,50,4,2.70537632607248,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
858,ID_2019_4,ID,2019,4,10,116,50,3,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
859,ID_2019_4,ID,2019,4,10,13,50,2,2.99754993319903,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
860,ID_2019_4,ID,2019,4,10,124,50,1,2.85146312963576,2.70537632607248,4.4584179688318,2019-01-01,2019-09-10,28,28,252,28,419,617
861,ID_2019_4,ID,2019,4,11,189,51,4,3.28972354032559,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
862,ID_2019_4,ID,2019,4,11,17,51,3,2.99754993319903,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
863,ID_2019_4,ID,2019,4,11,197,51,2,4.16624436170525,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
864,ID_2019_4,ID,2019,4,11,201,51,1,2.70537632607248,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
865,ID_2019_4,ID,2019,4,11,156,52,4,4.75059157595835,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
866,ID_2019_4,ID,2019,4,11,25,52,3,5.33493879021146,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
867,ID_2019_4,ID,2019,4,11,173,52,2,4.4584179688318,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
868,ID_2019_4,ID,2019,4,11,84,52,1,2.99754993319903,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
869,ID_2019_4,ID,2019,4,11,202,53,4,5.04276518308491,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
870,ID_2019_4,ID,2019,4,11,94,53,3,2.85146312963576,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
871,ID_2019_4,ID,2019,4,11,146,53,2,4.16624436170525,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
872,ID_2019_4,ID,2019,4,11,18,53,1,4.4584179688318,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
873,ID_2019_4,ID,2019,4,11,55,54,4,3.87407075457869,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
874,ID_2019_4,ID,2019,4,11,31,54,3,2.70537632607248,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
875,ID_2019_4,ID,2019,4,11,24,54,2,2.85146312963576,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
876,ID_2019_4,ID,2019,4,11,99,54,1,2.41320271894593,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
877,ID_2019_4,ID,2019,4,11,137,55,4,2.70537632607248,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
878,ID_2019_4,ID,2019,4,11,67,55,3,3.28972354032559,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
879,ID_2019_4,ID,2019,4,11,50,55,2,2.99754993319903,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
880,ID_2019_4,ID,2019,4,11,32,55,1,2.99754993319903,2.70537632607248,5.04276518308491,2019-01-01,2019-09-10,28,28,252,28,419,617
881,WA_2018_3,WA,2018,3,1,123,1,4,4.49317566447477,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
882,WA_2018_3,WA,2018,3,1,29,1,3,2.2393214344919,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
883,WA_2018_3,WA,2018,3,1,162,1,2,4.86881803613859,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
884,WA_2018_3,WA,2018,3,1,201,1,1,2.80278499198762,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
885,WA_2018_3,WA,2018,3,1,126,2,4,2.2393214344919,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
886,WA_2018_3,WA,2018,3,1,191,2,3,2.61496380615572,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
887,WA_2018_3,WA,2018,3,1,159,2,2,4.30535447864287,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
888,WA_2018_3,WA,2018,3,1,139,2,1,3.17842736365143,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
889,WA_2018_3,WA,2018,3,1,77,3,4,3.17842736365143,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
890,WA_2018_3,WA,2018,3,1,69,3,3,2.42714262032381,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
891,WA_2018_3,WA,2018,3,1,121,3,2,3.74189092114715,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
892,WA_2018_3,WA,2018,3,1,84,3,1,4.11753329281096,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
893,WA_2018_3,WA,2018,3,1,133,4,4,2.80278499198762,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
894,WA_2018_3,WA,2018,3,1,125,4,3,2.05150024866,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
895,WA_2018_3,WA,2018,3,1,202,4,2,2.61496380615572,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
896,WA_2018_3,WA,2018,3,1,32,4,1,3.74189092114715,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
897,WA_2018_3,WA,2018,3,1,37,5,4,2.05150024866,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
898,WA_2018_3,WA,2018,3,1,13,5,3,2.05150024866,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
899,WA_2018_3,WA,2018,3,1,116,5,2,2.61496380615572,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
900,WA_2018_3,WA,2018,3,1,164,5,1,2.99060617781953,2.80278499198762,2.61496380615572,2018-01-01,2018-09-12,40,40,254,40,75,254
901,WA_2018_3,WA,2018,3,2,35,6,4,2.42714262032381,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
902,WA_2018_3,WA,2018,3,2,146,6,3,4.86881803613859,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
903,WA_2018_3,WA,2018,3,2,43,6,2,2.42714262032381,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
904,WA_2018_3,WA,2018,3,2,24,6,1,2.05150024866,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
905,WA_2018_3,WA,2018,3,2,202,7,4,2.42714262032381,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
906,WA_2018_3,WA,2018,3,2,104,7,3,4.49317566447477,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
907,WA_2018_3,WA,2018,3,2,76,7,2,2.61496380615572,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
908,WA_2018_3,WA,2018,3,2,107,7,1,5.2444604078024,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
909,WA_2018_3,WA,2018,3,2,158,8,4,4.49317566447477,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
910,WA_2018_3,WA,2018,3,2,195,8,3,3.17842736365143,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
911,WA_2018_3,WA,2018,3,2,78,8,2,2.42714262032381,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
912,WA_2018_3,WA,2018,3,2,3,8,1,3.55406973531525,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
913,WA_2018_3,WA,2018,3,2,82,9,4,2.80278499198762,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
914,WA_2018_3,WA,2018,3,2,201,9,3,2.05150024866,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
915,WA_2018_3,WA,2018,3,2,34,9,2,5.62010277946621,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
916,WA_2018_3,WA,2018,3,2,156,9,1,5.05663922197049,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
917,WA_2018_3,WA,2018,3,2,6,10,4,3.17842736365143,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
918,WA_2018_3,WA,2018,3,2,52,10,3,1.86367906282809,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
919,WA_2018_3,WA,2018,3,2,90,10,2,2.05150024866,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
920,WA_2018_3,WA,2018,3,2,140,10,1,2.42714262032381,2.05150024866,2.42714262032381,2018-01-01,2018-09-12,40,40,254,40,75,254
921,WA_2018_3,WA,2018,3,3,91,11,4,3.55406973531525,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
922,WA_2018_3,WA,2018,3,3,201,11,3,2.42714262032381,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
923,WA_2018_3,WA,2018,3,3,40,11,2,2.61496380615572,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
924,WA_2018_3,WA,2018,3,3,177,11,1,5.4322815936343,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
925,WA_2018_3,WA,2018,3,3,119,12,4,2.61496380615572,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
926,WA_2018_3,WA,2018,3,3,189,12,3,4.68099685030668,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
927,WA_2018_3,WA,2018,3,3,145,12,2,3.17842736365143,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
928,WA_2018_3,WA,2018,3,3,186,12,1,4.11753329281096,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
929,WA_2018_3,WA,2018,3,3,114,13,4,2.61496380615572,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
930,WA_2018_3,WA,2018,3,3,50,13,3,1.67585787699619,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
931,WA_2018_3,WA,2018,3,3,111,13,2,3.92971210697906,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
932,WA_2018_3,WA,2018,3,3,202,13,1,2.80278499198762,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
933,WA_2018_3,WA,2018,3,3,66,14,4,2.42714262032381,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
934,WA_2018_3,WA,2018,3,3,12,14,3,1.67585787699619,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
935,WA_2018_3,WA,2018,3,3,197,14,2,4.11753329281096,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
936,WA_2018_3,WA,2018,3,3,185,14,1,3.74189092114715,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
937,WA_2018_3,WA,2018,3,3,26,15,4,2.05150024866,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
938,WA_2018_3,WA,2018,3,3,182,15,3,2.42714262032381,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
939,WA_2018_3,WA,2018,3,3,33,15,2,1.86367906282809,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
940,WA_2018_3,WA,2018,3,3,36,15,1,2.42714262032381,2.42714262032381,2.80278499198762,2018-01-01,2018-09-12,40,40,254,40,75,254
941,WA_2018_3,WA,2018,3,4,149,16,4,2.61496380615572,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
942,WA_2018_3,WA,2018,3,4,115,16,3,2.61496380615572,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
943,WA_2018_3,WA,2018,3,4,136,16,2,2.42714262032381,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
944,WA_2018_3,WA,2018,3,4,22,16,1,2.80278499198762,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
945,WA_2018_3,WA,2018,3,4,53,17,4,2.05150024866,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
946,WA_2018_3,WA,2018,3,4,165,17,3,2.80278499198762,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
947,WA_2018_3,WA,2018,3,4,202,17,2,4.68099685030668,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
948,WA_2018_3,WA,2018,3,4,56,17,1,NA,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
949,WA_2018_3,WA,2018,3,4,73,18,4,2.05150024866,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
950,WA_2018_3,WA,2018,3,4,131,18,3,2.05150024866,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
951,WA_2018_3,WA,2018,3,4,89,18,2,4.30535447864287,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
952,WA_2018_3,WA,2018,3,4,94,18,1,2.80278499198762,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
953,WA_2018_3,WA,2018,3,4,201,19,4,2.2393214344919,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
954,WA_2018_3,WA,2018,3,4,190,19,3,2.2393214344919,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
955,WA_2018_3,WA,2018,3,4,68,19,2,2.2393214344919,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
956,WA_2018_3,WA,2018,3,4,196,19,1,3.17842736365143,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
957,WA_2018_3,WA,2018,3,4,100,20,4,3.36624854948334,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
958,WA_2018_3,WA,2018,3,4,120,20,3,2.2393214344919,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
959,WA_2018_3,WA,2018,3,4,61,20,2,6.37138752279383,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
960,WA_2018_3,WA,2018,3,4,179,20,1,2.61496380615572,2.2393214344919,4.68099685030668,2018-01-01,2018-09-12,40,40,254,40,75,254
961,WA_2018_3,WA,2018,3,5,124,21,4,2.42714262032381,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
962,WA_2018_3,WA,2018,3,5,174,21,3,2.80278499198762,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
963,WA_2018_3,WA,2018,3,5,128,21,2,1.67585787699619,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
964,WA_2018_3,WA,2018,3,5,103,21,1,3.36624854948334,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
965,WA_2018_3,WA,2018,3,5,181,22,4,3.74189092114715,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
966,WA_2018_3,WA,2018,3,5,108,22,3,2.05150024866,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
967,WA_2018_3,WA,2018,3,5,14,22,2,2.80278499198762,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
968,WA_2018_3,WA,2018,3,5,201,22,1,2.2393214344919,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
969,WA_2018_3,WA,2018,3,5,127,23,4,2.2393214344919,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
970,WA_2018_3,WA,2018,3,5,17,23,3,1.67585787699619,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
971,WA_2018_3,WA,2018,3,5,172,23,2,3.74189092114715,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
972,WA_2018_3,WA,2018,3,5,23,23,1,2.61496380615572,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
973,WA_2018_3,WA,2018,3,5,99,24,4,2.61496380615572,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
974,WA_2018_3,WA,2018,3,5,202,24,3,1.86367906282809,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
975,WA_2018_3,WA,2018,3,5,67,24,2,2.2393214344919,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
976,WA_2018_3,WA,2018,3,5,138,24,1,1.67585787699619,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
977,WA_2018_3,WA,2018,3,5,130,25,4,2.05150024866,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
978,WA_2018_3,WA,2018,3,5,87,25,3,1.67585787699619,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
979,WA_2018_3,WA,2018,3,5,161,25,2,2.2393214344919,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
980,WA_2018_3,WA,2018,3,5,106,25,1,2.61496380615572,2.2393214344919,1.86367906282809,2018-01-01,2018-09-12,40,40,254,40,75,254
