"gen","loc","predicted.value","standard.error","upper.Confidence.limit","lower.Confidence.limit","est.status"
"18","all",2.81886301105794,0.154980012874415,3.12293361858319,2.51479240353269,"Estimable"
"19","all",2.87691099813106,0.124496861490696,3.12117369760017,2.63264829866195,"Estimable"
"20","all",2.6411565301688,0.124557998097309,2.88553917958998,2.39677388074762,"Estimable"
"21","all",2.37010076582155,0.125568570944321,2.61646615800962,2.12373537363348,"Estimable"
"22","all",2.71557431000112,0.136713588154943,2.98380621317509,2.44734240682716,"Estimable"
"23","all",2.38198673461372,0.135056118656351,2.64696668453227,2.11700678469517,"Estimable"
"24","all",1.75352509766876,0.135341428590282,2.01906482535048,1.48798536998704,"Estimable"
"25","all",5.76549880393015,0.135653771680235,6.03165134839616,5.49934625946414,"Estimable"
"26","all",3.46870702575276,0.135193771564938,3.7339570505201,3.20345700098543,"Estimable"
"27","all",1.20240098087154,0.155683375480406,1.50785158502312,0.896950376719973,"Estimable"
"28","all",0.816883850619464,0.144210903200014,1.09982547731378,0.533942223925147,"Estimable"
"29","all",1.27334579149244,0.12605561061964,1.52066675496493,1.02602482801994,"Estimable"
"30","all",2.20640840845658,0.145192554202977,2.49127603329293,1.92154078362023,"Estimable"
"31","all",1.45013727405152,0.144291501122291,1.73323703377691,1.16703751432613,"Estimable"
"32","all",3.37271591506659,0.140390707098121,3.64816232139007,3.09726950874311,"Estimable"
"33","all",1.12608787513367,0.124495664772197,1.37034822664246,0.881827523624876,"Estimable"
"34","all",5.8260462836582,0.124636549448529,6.07058305074039,5.58150951657602,"Estimable"
"35","all",3.64469368193064,0.135403611259138,3.91035541193734,3.37903195192393,"Estimable"
"36","all",2.05569170897906,0.135081483252569,2.32072142420631,1.79066199375182,"Estimable"
"37","all",1.31128700453111,0.135526667901779,1.57719017152955,1.04538383753267,"Estimable"
"38","all",1.6424678128373,0.154976052621845,1.94653065035154,1.33840497532305,"Estimable"
"39","all",1.11896608216367,0.138333631338163,1.39037650820521,0.847555656122128,"Estimable"
"40","all",1.77622297639066,0.125136881165708,2.02174139372816,1.53070455905316,"Estimable"
"41","all",2.64182844191969,0.124449387542843,2.88599799755756,2.39765888628182,"Estimable"
"42","all",0.873063562687132,0.125415684976149,1.11912899278098,0.626998132593286,"Estimable"
"43","all",1.4031102020692,0.124694798866515,1.64776125444268,1.15845914969573,"Estimable"
"44","all",3.62501260483048,0.135154945448724,3.89018645280232,3.35983875685863,"Estimable"
"45","all",2.0698310482759,0.144086747215509,2.35252908107101,1.7871330154808,"Estimable"
"46","all",0.908646700845005,0.126310935432155,1.15646861130684,0.660824790383167,"Estimable"
"47","all",2.52172866831446,0.126600514805308,2.77011873317433,2.27333860345459,"Estimable"
"48","all",2.23079036574534,0.144215094398617,2.51374021556651,1.94784051592417,"Estimable"
"49","all",2.28303852154042,0.135285393909624,2.54846830924296,2.01760873383789,"Estimable"
"50","all",2.32956590176072,0.129422378353822,2.5834924596666,2.07563934385484,"Estimable"
"51","all",2.17641554465441,0.144706258352136,2.4603290575891,1.89250203171971,"Estimable"
"52","all",1.27282449364519,0.124438614025956,1.51697291165528,1.0286760756351,"Estimable"
"53","all",2.72303146811609,0.13537436292681,2.98863581292831,2.45742712330387,"Estimable"
"54","all",4.48377433751393,0.135036957353264,4.7487166929778,4.21883198205006,"Estimable"
"55","all",4.03960271097473,0.135195957484981,4.30485702451468,3.77434839743478,"Estimable"
"56","all",5.11710936720225,0.180503367313581,5.47125676686642,4.76296196753808,"Estimable"
"57","all",1.49380306248946,0.15531562271871,1.79853213614433,1.18907398883459,"Estimable"
"58","all",2.13520562255035,0.135146710806194,2.400363314163,1.8700479309377,"Estimable"
"59","all",2.39662366285179,0.135876390937967,2.66321298604616,2.13003433965741,"Estimable"
"60","all",3.50281035020948,0.135162697149151,3.76799940700868,3.23762129341029,"Estimable"
"61","all",5.65757228119373,0.124925305360293,5.90267558704365,5.41246897534382,"Estimable"
"62","all",2.72408761620299,0.143984240788643,3.00658453150614,2.44159070089984,"Estimable"
"63","all",2.23427548717019,0.126317285249815,2.482109855967,1.98644111837339,"Estimable"
"64","all",3.26690154450979,0.126289862508263,3.51468210991912,3.01912097910046,"Estimable"
"65","all",3.57848465411617,0.127944370762366,3.82951136282263,3.32745794540972,"Estimable"
"66","all",4.75301868889298,0.138378866361923,5.02451786599926,4.48151951178669,"Estimable"
"67","all",3.85006023359895,0.131298988217221,4.10766869790468,3.59245176929321,"Estimable"
"68","all",2.20857240717878,0.124898525578363,2.45362317112726,1.9635216432303,"Estimable"
"69","all",4.12018346967222,0.125226612250747,4.36587793929566,3.87448900004878,"Estimable"
"70","all",4.05162229322725,0.135139709655866,4.31676624859098,3.78647833786351,"Estimable"
"71","all",2.19969080312589,0.135052971021376,2.46466457738822,1.93471702886355,"Estimable"
"72","all",2.66714928782162,0.154956978894726,2.97117470270514,2.36312387293811,"Estimable"
"73","all",3.98529582146115,0.135283030339734,4.25072097184227,3.71987067108003,"Estimable"
"74","all",1.47128028259076,0.126288319620233,1.71905782085555,1.22350274432598,"Estimable"
"75","all",1.01333562787932,0.155131730190656,1.31770390460504,0.7089673511536,"Estimable"
"76","all",2.40620649512079,0.124548024821231,2.65056957698574,2.16184341325584,"Estimable"
"77","all",1.86858849714833,0.135443906911926,2.13432928717959,1.60284770711706,"Estimable"
"78","all",1.84273465363306,0.125085676632519,2.08815260773517,1.59731669953095,"Estimable"
"79","all",1.72831715371974,0.13505225553968,1.99328952420781,1.46334478323167,"Estimable"
"80","all",3.1509846043475,0.129522651919215,3.40510789887368,2.89686130982131,"Estimable"
"81","all",2.41204320521073,0.154998375331724,2.71614983985616,2.1079365705653,"Estimable"
"82","all",2.65208960764629,0.135019527974016,2.91699776668806,2.38718144860452,"Estimable"
"83","all",2.63394840095957,0.144221895358783,2.91691159425679,2.35098520766236,"Estimable"
"84","all",2.90105637626348,0.135443889192848,3.16679713152994,2.63531562099703,"Estimable"
"85","all",1.50866465688727,0.13521779228247,1.77396181027485,1.24336750349968,"Estimable"
"86","all",1.91020494196856,0.135083889100184,2.17523937746606,1.64517050647106,"Estimable"
"87","all",3.1864406155395,0.126452603865608,3.43454047930531,2.9383407517737,"Estimable"
"88","all",1.87644215208398,0.129226967811223,2.12998531472938,1.62289898943858,"Estimable"
"89","all",3.38689433644674,0.125323336010893,3.63277857797666,3.14101009491682,"Estimable"
"90","all",1.79999301806974,0.124651994568714,2.04456008846002,1.55542594767947,"Estimable"
"91","all",3.97213856675877,0.13507338848091,4.2371524000533,3.70712473346424,"Estimable"
"92","all",4.81616765814714,0.125390788594608,5.06218424156896,4.57015107472532,"Estimable"
"93","all",2.05250617619415,0.124760685068849,2.29728649722104,1.80772585516725,"Estimable"
"94","all",2.96339418196794,0.137275859036634,3.23272925996696,2.69405910396892,"Estimable"
"95","all",2.77131702674415,0.127319238848384,3.02111722735229,2.52151682613602,"Estimable"
"96","all",2.84554930053678,0.135254133730425,3.11091775580357,2.58018084526998,"Estimable"
"97","all",1.23382569406567,0.155085864120702,1.53810398161474,0.929547406516601,"Estimable"
"98","all",4.57994394097806,0.13526605697554,4.84533578963809,4.31455209231802,"Estimable"
"99","all",2.04095021397074,0.135832635928025,2.30745368988579,1.77444673805569,"Estimable"
"100","all",2.10329579036658,0.155306078014558,2.40800613732285,1.79858544341031,"Estimable"
"101","all",2.87956484133095,0.136696001009148,3.14776223854504,2.61136744411687,"Estimable"
"102","all",3.97567844546236,0.124869548469526,4.22067235635653,3.73068453456819,"Estimable"
"103","all",3.27045296336068,0.140048623474345,3.54522820200662,2.99567772471473,"Estimable"
"104","all",4.78569940784996,0.124614423070776,5.03019276300437,4.54120605269555,"Estimable"
"105","all",3.29128440386989,0.139335301046242,3.56466010472995,3.01790870300983,"Estimable"
"106","all",3.37681723005466,0.135167809989647,3.64201631824105,3.11161814186827,"Estimable"
"107","all",5.16629667752842,0.13513062340798,5.43142280568422,4.90117054937262,"Estimable"
"108","all",3.71094621658069,0.124504983101452,3.95522485064079,3.46666758252059,"Estimable"
"109","all",2.59117240821905,0.125633952830898,2.8376660795936,2.3446787368445,"Estimable"
"110","all",6.15637514566843,0.135050870141265,6.4213447980064,5.89140549333046,"Estimable"
"111","all",2.54426358112738,0.124588978062721,2.78870701320516,2.29982014904959,"Estimable"
"112","all",1.64431918736432,0.124748851594955,1.88907629112901,1.39956208359964,"Estimable"
"113","all",3.05817499402729,0.124472113366323,3.30238913770477,2.81396085034982,"Estimable"
"114","all",3.10198597363702,0.135059025809844,3.36697162738739,2.83700031988665,"Estimable"
"115","all",2.68925896608117,0.124905929971965,2.93432425744141,2.44419367472094,"Estimable"
"116","all",1.57406277280077,0.125222465619178,1.81974910673783,1.32837643886371,"Estimable"
"117","all",2.85720014711428,0.126498877025929,3.10539079876757,2.60900949546099,"Estimable"
"118","all",3.08990545030802,0.124453823143796,3.33408370858987,2.84572719202617,"Estimable"
"119","all",2.90786722808356,0.135051377768054,3.17283787638471,2.64289657978241,"Estimable"
"120","all",2.74085345248226,0.12672892773606,2.989495463365,2.49221144159952,"Estimable"
"121","all",3.05597318897905,0.125759668457698,3.30271351426921,2.80923286368889,"Estimable"
"122","all",2.90840334624238,0.124492640187386,3.15265776351924,2.66414892896551,"Estimable"
"123","all",3.04700992589816,0.137188040159996,3.31617270336193,2.77784714843439,"Estimable"
"124","all",1.58062819315324,0.135330215332053,1.84614592043517,1.3151104658713,"Estimable"
"125","all",1.03864303314259,0.125228385012885,1.28434098092331,0.792945085361867,"Estimable"
"126","all",1.41326816185804,0.135465288725172,1.67905090298237,1.14748542073371,"Estimable"
"127","all",2.13532371456255,0.138481408219319,2.40702407867545,1.86362335044965,"Estimable"
"128","all",2.20846601448703,0.12449439474645,2.45272387420676,1.96420815476729,"Estimable"
"129","all",2.40736700322635,0.14408122334342,2.69005419819075,2.12467980826195,"Estimable"
"130","all",2.58302240006219,0.155110508774668,2.88734904039408,2.27869575973031,"Estimable"
"131","all",3.62136063336271,0.124907930835525,3.86642985041496,3.37629141631047,"Estimable"
"132","all",1.66178883956594,0.140013000041773,1.93649418507803,1.38708349405385,"Estimable"
"133","all",2.24623783644453,0.135482501688428,2.51205434938303,1.98042132350603,"Estimable"
"134","all",2.93535607877098,0.124449405217456,3.17952566908642,2.69118648845554,"Estimable"
"135","all",1.67455774198514,0.124534816471435,1.91889490908293,1.43022057488734,"Estimable"
"136","all",1.10027442089402,0.125380628270741,1.34627106977206,0.854277772015977,"Estimable"
"137","all",1.44966061824222,0.129573377743146,1.70388343677679,1.19543779970766,"Estimable"
"138","all",1.9966205141847,0.155160873260196,2.30104596957943,1.69219505878996,"Estimable"
"139","all",2.27440937127361,0.135469926848646,2.54020121239088,2.00861753015634,"Estimable"
"140","all",1.97147240609521,0.135147471472803,2.23663159013488,1.70631322205555,"Estimable"
"141","all",4.2780350445945,0.124688042818049,4.52267284160863,4.03339724758037,"Estimable"
"142","all",0.985477120753475,0.180502225401926,1.33962227998829,0.631331961518664,"Estimable"
"143","all",2.57097915148385,0.135180050168104,2.83620225488633,2.30575604808137,"Estimable"
"144","all",3.12237320232261,0.157015091777885,3.43043663232259,2.81430977232262,"Estimable"
"145","all",3.5477746556006,0.12449145218955,3.79202674202707,3.30352256917414,"Estimable"
"146","all",4.98194416799544,0.124547749003748,5.2263067087068,4.73758162728408,"Estimable"
"147","all",3.66602123296224,0.124962996116302,3.91119848803222,3.42084397789227,"Estimable"
"148","all",2.8730627912896,0.125224538579854,3.11875319237313,2.62737239020608,"Estimable"
"149","all",2.7892422801713,0.135778506405204,3.05563955402466,2.52284500631795,"Estimable"
"150","all",3.21083817907185,0.124548026146856,3.45520126353767,2.96647509460603,"Estimable"
"151","all",3.88474924507726,0.124551661286507,4.12911946168291,3.64037902847161,"Estimable"
"152","all",1.76571919434975,0.13519784330605,2.03097720786848,1.50046118083103,"Estimable"
"153","all",2.82529071735472,0.135985945063005,3.09209498561678,2.55848644909266,"Estimable"
"154","all",3.15968876540813,0.135190237321846,3.42493185599457,2.89444567482169,"Estimable"
"155","all",4.21047619844916,0.135137363535823,4.47561555072806,3.94533684617026,"Estimable"
"156","all",5.17140591907672,0.135126688613889,5.43652432717103,4.90628751098241,"Estimable"
"157","all",3.78731490602131,0.126429336942476,4.03536912011061,3.53926069193201,"Estimable"
"158","all",4.45961628940257,0.135025122648005,4.72453542518829,4.19469715361685,"Estimable"
"159","all",3.81003812682313,0.125524738698536,4.05631752019523,3.56375873345102,"Estimable"
"160","all",4.7582311907122,0.137853636193019,5.02869986682944,4.48776251459496,"Estimable"
"161","all",3.15781063569044,0.124526324499651,3.40213114154934,2.91349012983155,"Estimable"
"162","all",4.51102418142363,0.126043623931827,4.75832162702839,4.26372673581888,"Estimable"
"163","all",3.05171165826192,0.135116300668659,3.31680968521959,2.78661363130424,"Estimable"
"164","all",2.36888964227123,0.1359098397186,2.63554459193484,2.10223469260761,"Estimable"
"165","all",3.89401710398937,0.125060878398965,4.13938640398568,3.64864780399306,"Estimable"
"166","all",5.83048308530014,0.125173189319646,6.07607273919402,5.58489343140625,"Estimable"
"167","all",3.8892454506364,0.135066287290756,4.15424535140399,3.62424554986881,"Estimable"
"168","all",5.4235556602021,0.124955466833243,5.66871814282735,5.17839317757685,"Estimable"
"169","all",3.22734712871538,0.124646021573358,3.47190248009562,2.98279177733515,"Estimable"
"170","all",4.03171899326152,0.135256473776034,4.29709203969512,3.76634594682792,"Estimable"
"171","all",3.10244600478956,0.135049144588397,3.36741227159479,2.83747973798434,"Estimable"
"172","all",2.96060317483314,0.125283029781713,3.20640833558763,2.71479801407864,"Estimable"
"173","all",2.92798664571809,0.125101558144747,3.17343575932897,2.68253753210721,"Estimable"
"174","all",3.44216664575574,0.124593705168054,3.68661935240877,3.19771393910271,"Estimable"
"175","all",2.88813604738951,0.124568045644189,3.13253841008614,2.64373368469288,"Estimable"
"176","all",3.16355518304847,0.13503938075028,3.4285022932145,2.89860807288243,"Estimable"
"177","all",3.51150364710835,0.135131375302812,3.77663125048095,3.24637604373575,"Estimable"
"178","all",3.65722173383418,0.135827014140282,3.92371417980813,3.39072928786024,"Estimable"
"179","all",3.21238452804084,0.135902088065615,3.47902426897019,2.94574478711149,"Estimable"
"180","all",3.43750857603338,0.12478570475659,3.68233798565893,3.19267916640784,"Estimable"
"181","all",4.09699184296964,0.135676412673324,4.36318880903812,3.83079487690116,"Estimable"
"182","all",3.53583583432317,0.124504406257078,3.78011333661527,3.29155833203107,"Estimable"
"183","all",3.85835445111655,0.155034984478827,4.16253291286661,3.55417598936649,"Estimable"
"184","all",3.77780488770021,0.138433228013576,4.04941072230469,3.50619905309572,"Estimable"
"185","all",3.90818584210032,0.135251900704261,4.17354991617234,3.6428217680283,"Estimable"
"186","all",3.80860085897809,0.135539887247678,4.07452996231803,3.54267175563815,"Estimable"
"187","all",4.31235257596644,0.135057727527461,4.57733568248826,4.04736946944462,"Estimable"
"188","all",4.54008898994994,0.135144792580595,4.80524291800616,4.27493506189372,"Estimable"
"189","all",4.02688174248233,0.124504839600962,4.27116009499463,3.78260338997002,"Estimable"
"190","all",4.20136323059747,0.124973663686235,4.44656141542743,3.95616504576752,"Estimable"
"191","all",3.28411027083964,0.125179278732201,3.52971187215397,3.0385086695253,"Estimable"
"192","all",4.51137740012873,0.135116947928805,4.77647669701007,4.24627810324739,"Estimable"
"193","all",4.78581611440381,0.135766382173736,5.05218960052893,4.5194426282787,"Estimable"
"194","all",3.75554962656737,0.135150631810021,4.02071501118504,3.49038424194971,"Estimable"
"195","all",3.85278251780256,0.124453866659769,4.0969608614627,3.60860417414242,"Estimable"
"196","all",4.22440569246602,0.135302980607654,4.48986998524992,3.95894139968212,"Estimable"
"197","all",4.7341707474673,0.125175498949981,4.97976493285326,4.48857656208135,"Estimable"
"198","all",3.83446596317722,0.12484831210892,4.07941820835624,3.58951371799821,"Estimable"
"201","all",2.48924080423505,0.0419265745318374,2.57150069538423,2.40698091308587,"Estimable"
"202","all",3.65067299454048,0.0417235632073106,3.73253457770376,3.5688114113772,"Estimable"
